Observatory;Data_year;agglomeration;Zone_calcul;Zone_complementaire;Type_habitat;epoque_construction_local;epoque_construction_homogene;anciennete_locataire_local;anciennete_locataire_homogene;nombre_pieces_local;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B7500;2024;L7502;L7502.4.04;;;;;;;Ensemble 3P;;;16,7;18,6;21,1;;18,9;;990;1210;1400;;1208;64;457;4;
B7500;2024;L7502;L7502.4.04;;;;;;;Ensemble 4P+;;;16,2;18,6;21,1;;18,9;;1463;1748;2260;;1958;103;290;4;
B7500;2024;L7502;L7502.4.04;;;;;;1. Moins de 1 an;;;;18,6;21,2;24,6;;20,8;;735;984;1350;;1172;56;276;4;
B7500;2024;L7502;L7502.4.04;;;;;;2. 1 an et plus;;;;17,6;20,1;22,9;;19,6;;754;946;1242;;1070;55;1481;4;
B7500;2024;L7502;L7502.4.04;;;;;1. Moins de 1 an;;;;;18,6;21,2;24,6;;20,8;;735;984;1350;;1172;56;276;4;
B7500;2024;L7502;L7502.4.04;;;;;2. 1 an et plus;;;;;17,6;20,1;22,9;;19,6;;754;946;1242;;1070;55;1481;4;
B7500;2024;L7502;L7502.4.04;;;;1. Avant 1946;;;;;;18,3;20,9;24,1;;20,2;;714;890;1284;;1118;55;498;4;
B7500;2024;L7502;L7502.4.04;;;;1. Avant 1946;;;;Ensemble 1P;;22,5;26,6;28,3;;25,4;;540;621;707;;626;25;99;4;
B7500;2024;L7502;L7502.4.04;;;;1. Avant 1946;;;;Ensemble 2P;;19,7;20,9;23,4;;21;;721;842;900;;836;40;178;4;
B7500;2024;L7502;L7502.4.04;;;;1. Avant 1946;;;;Ensemble 3P;;16,4;18,6;21,4;;18,8;;963;1100;1284;;1135;60;125;4;
B7500;2024;L7502;L7502.4.04;;;;1. Avant 1946;;;;Ensemble 4P+;;17,7;19,9;22,5;;19,5;;1550;1829;2350;;2122;109;96;4;
B7500;2024;L7502;L7502.4.04;;;;2. Entre 1946-1970;;;;;;16,6;18,6;21,2;;18,1;;703;889;1169;;974;54;452;4;
B7500;2024;L7502;L7502.4.04;;;;2. Entre 1946-1970;;;;Ensemble 1P;;20,2;21,4;25;;22,2;;580;630;692;;642;29;106;4;
B7500;2024;L7502;L7502.4.04;;;;2. Entre 1946-1970;;;;Ensemble 2P;;16,5;18,3;21,1;;18,5;;761;840;934;;872;47;138;4;
B7500;2024;L7502;L7502.4.04;;;;2. Entre 1946-1970;;;;Ensemble 3P;;15,7;18;19,7;;17,4;;900;990;1221;;1045;60;137;4;
B7500;2024;L7502;L7502.4.04;;;;2. Entre 1946-1970;;;;Ensemble 4P+;;15,1;17,5;18,1;;16,7;;1297;1500;1570;;1551;93;71;4;
B7500;2024;L7502;L7502.4.04;;;;3. Entre 1971-1990;;;;;;17,5;20,2;23,2;;19,4;;715;919;1227;;1048;54;378;4;
B7500;2024;L7502;L7502.4.04;;;;3. Entre 1971-1990;;;;Ensemble 1P;;21,3;24,5;27,8;;24;;601;671;749;;669;28;105;4;
B7500;2024;L7502;L7502.4.04;;;;3. Entre 1971-1990;;;;Ensemble 2P;;17,8;19,8;21,9;;19,5;;806;890;970;;887;46;125;4;
B7500;2024;L7502;L7502.4.04;;;;3. Entre 1971-1990;;;;Ensemble 3P;;16,6;18;21;;18,7;;1139;1241;1405;;1284;69;84;4;
B7500;2024;L7502;L7502.4.04;;;;3. Entre 1971-1990;;;;Ensemble 4P+;;15,3;17,2;19,6;;17,7;;1389;1714;2117;;1793;101;64;4;
B7500;2024;L7502;L7502.4.04;;;;4. Entre 1991-2005;;;;;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2024;L7502;L7502.4.04;;;;4. Entre 1991-2005;;;;Ensemble 1P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2024;L7502;L7502.4.04;;;;4. Entre 1991-2005;;;;Ensemble 2P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2024;L7502;L7502.4.04;;;;4. Entre 1991-2005;;;;Ensemble 3P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2024;L7502;L7502.4.04;;;;4. Entre 1991-2005;;;;Ensemble 4P+;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2024;L7502;L7502.4.04;;;;5. Après 2005;;;;;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2024;L7502;L7502.4.04;;;;5. Après 2005;;;;Ensemble 1P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2024;L7502;L7502.4.04;;;;5. Après 2005;;;;Ensemble 2P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2024;L7502;L7502.4.04;;;;5. Après 2005;;;;Ensemble 3P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2024;L7502;L7502.4.04;;;;5. Après 2005;;;;Ensemble 4P+;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2024;L7502;L7502.4.04;;;1. Avant 1946;;;;;;;18,3;20,9;24,1;;20,2;;714;890;1284;;1118;55;498;4;
B7500;2024;L7502;L7502.4.04;;;1. Avant 1946;;;;Ensemble 1P;;;22,5;26,6;28,3;;25,4;;540;621;707;;626;25;99;4;
B7500;2024;L7502;L7502.4.04;;;1. Avant 1946;;;;Ensemble 2P;;;19,7;20,9;23,4;;21;;721;842;900;;836;40;178;4;
B7500;2024;L7502;L7502.4.04;;;1. Avant 1946;;;;Ensemble 3P;;;16,4;18,6;21,4;;18,8;;963;1100;1284;;1135;60;125;4;
B7500;2024;L7502;L7502.4.04;;;1. Avant 1946;;;;Ensemble 4P+;;;17,7;19,9;22,5;;19,5;;1550;1829;2350;;2122;109;96;4;
B7500;2024;L7502;L7502.4.04;;;2. Entre 1946-1970;;;;;;;16,6;18,6;21,2;;18,1;;703;889;1169;;974;54;452;4;
B7500;2024;L7502;L7502.4.04;;;2. Entre 1946-1970;;;;Ensemble 1P;;;20,2;21,4;25;;22,2;;580;630;692;;642;29;106;4;
B7500;2024;L7502;L7502.4.04;;;2. Entre 1946-1970;;;;Ensemble 2P;;;16,5;18,3;21,1;;18,5;;761;840;934;;872;47;138;4;
B7500;2024;L7502;L7502.4.04;;;2. Entre 1946-1970;;;;Ensemble 3P;;;15,7;18;19,7;;17,4;;900;990;1221;;1045;60;137;4;
B7500;2024;L7502;L7502.4.04;;;2. Entre 1946-1970;;;;Ensemble 4P+;;;15,1;17,5;18,1;;16,7;;1297;1500;1570;;1551;93;71;4;
B7500;2024;L7502;L7502.4.04;;;3. Entre 1971-1990;;;;;;;17,5;20,2;23,2;;19,4;;715;919;1227;;1048;54;378;4;
B7500;2024;L7502;L7502.4.04;;;3. Entre 1971-1990;;;;Ensemble 1P;;;21,3;24,5;27,8;;24;;601;671;749;;669;28;105;4;
B7500;2024;L7502;L7502.4.04;;;3. Entre 1971-1990;;;;Ensemble 2P;;;17,8;19,8;21,9;;19,5;;806;890;970;;887;46;125;4;
B7500;2024;L7502;L7502.4.04;;;3. Entre 1971-1990;;;;Ensemble 3P;;;16,6;18;21;;18,7;;1139;1241;1405;;1284;69;84;4;
B7500;2024;L7502;L7502.4.04;;;3. Entre 1971-1990;;;;Ensemble 4P+;;;15,3;17,2;19,6;;17,7;;1389;1714;2117;;1793;101;64;4;
B7500;2024;L7502;L7502.4.04;;;4. Après 1990;;;;;;;19,7;21,5;24,5;;21,6;;884;1096;1403;;1237;57;429;4;
B7500;2024;L7502;L7502.4.04;;;4. Après 1990;;;;Ensemble 1P;;;22,7;25,8;29,5;;25,8;;660;716;771;;713;28;81;4;
B7500;2024;L7502;L7502.4.04;;;4. Après 1990;;;;Ensemble 2P;;;19,9;21,5;23,8;;21,7;;890;985;1100;;987;45;178;4;
B7500;2024;L7502;L7502.4.04;;;4. Après 1990;;;;Ensemble 3P;;;18;20;22,4;;20,4;;1209;1333;1523;;1355;67;111;4;
B7500;2024;L7502;L7502.4.04;;;4. Après 1990;;;;Ensemble 4P+;;;19,7;21,2;23,6;;21,9;;1863;2260;2759;;2466;113;59;4;
B7500;2024;L7502;L7502.4.04;;Maison;;;;;;;;17,6;19,8;23,7;;20,1;;1500;1761;2759;;2144;107;90;4;
B7500;2024;L7502;L7502.4.04;;Appartement;;;;;;;;17,9;20,4;23,2;;19,8;;741;925;1226;;1033;52;1667;4;
B7500;2024;L7502;L7502.4.04;;Appartement;;;;;;Appart 1P;;21,2;24,1;28;;24;;587;665;729;;663;28;390;4;
B7500;2024;L7502;L7502.4.04;;Appartement;;;;;;Appart 2P;;18,2;20,4;22,7;;20,2;;800;890;1002;;904;45;612;4;
B7500;2024;L7502;L7502.4.04;;Appartement;;;;;;Appart 3P;;16,8;18,6;21,1;;18,9;;993;1212;1401;;1209;64;440;4;
B7500;2024;L7502;L7502.4.04;;Appartement;;;;;;Appart 4P+;;15,6;18,1;20,7;;18,3;;1352;1602;2000;;1763;96;225;4;
B7500;2024;L7502;L7502.4.04;;Appartement;;;;;Appart 1P;;;21,2;24,1;28;;24;;587;665;729;;663;28;390;4;
B7500;2024;L7502;L7502.4.04;;Appartement;;;;;Appart 2P;;;18,2;20,4;22,7;;20,2;;800;890;1002;;904;45;612;4;
B7500;2024;L7502;L7502.4.04;;Appartement;;;;;Appart 3P;;;16,8;18,6;21,1;;18,9;;993;1212;1401;;1209;64;440;4;
B7500;2024;L7502;L7502.4.04;;Appartement;;;;;Appart 4P+;;;15,6;18,1;20,7;;18,3;;1352;1602;2000;;1763;96;225;4;
B7500;2024;L7502;L7502.4.04;;Appartement;;;;1. Moins de 1 an;;;;19;21,4;25;;20,9;;718;911;1256;;1052;50;259;4;
B7500;2024;L7502;L7502.4.04;;Appartement;;;1. Moins de 1 an;;;;;19;21,4;25;;20,9;;718;911;1256;;1052;50;259;4;
B7500;2024;L7502;L7502.4.04;;Appartement;;1. Avant 1946;;;;;;18,5;20,9;24,2;;20,3;;700;866;1100;;983;48;443;4;
B7500;2024;L7502;L7502.4.04;;Appartement;;2. Entre 1946-1970;;;;;;16,5;18,9;21,2;;18,2;;700;864;1100;;931;51;431;4;
B7500;2024;L7502;L7502.4.04;;Appartement;;3. Entre 1971-1990;;;;;;17,5;20,2;23,2;;19,4;;715;909;1216;;1030;53;375;4;
B7500;2024;L7502;L7502.4.04;;Appartement;;4. Entre 1991-2005;;;;;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2024;L7502;L7502.4.04;;Appartement;;5. Après 2005;;;;;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2024;L7502;L7502.4.04;;Appartement;1. Avant 1946;;;;;;;18,5;20,9;24,2;;20,3;;700;866;1100;;983;48;443;4;
B7500;2024;L7502;L7502.4.04;;Appartement;2. Entre 1946-1970;;;;;;;16,5;18,9;21,2;;18,2;;700;864;1100;;931;51;431;4;
B7500;2024;L7502;L7502.4.04;;Appartement;3. Entre 1971-1990;;;;;;;17,5;20,2;23,2;;19,4;;715;909;1216;;1030;53;375;4;
B7500;2024;L7502;L7502.4.04;;Appartement;4. Après 1990;;;;;;;19,5;21,5;24,4;;21,5;;874;1078;1324;;1167;54;418;4;
B7500;2024;L7502;L7502.4.04;;Appartement;;1. Avant 1946;;;;Appart 1P;;22,5;26,6;28,3;;25,4;;540;621;707;;626;25;99;4;
B7500;2024;L7502;L7502.4.04;;Appartement;;1. Avant 1946;;;;Appart 2P;;19,6;20,9;23,3;;20,9;;728;842;900;;835;40;175;4;
B7500;2024;L7502;L7502.4.04;;Appartement;;1. Avant 1946;;;;Appart 3P;;16,4;18,5;21,3;;18,6;;965;1100;1284;;1127;60;114;4;
B7500;2024;L7502;L7502.4.04;;Appartement;;1. Avant 1946;;;;Appart 4P+;;17,5;19,6;22,1;;19,1;;1486;1600;2091;;1813;95;55;4;
B7500;2024;L7502;L7502.4.04;;Appartement;;2. Entre 1946-1970;;;;Appart 1P;;20,2;21,4;25;;22,2;;580;630;692;;642;29;105;4;
B7500;2024;L7502;L7502.4.04;;Appartement;;2. Entre 1946-1970;;;;Appart 2P;;16,5;18,3;21,1;;18,4;;763;842;947;;873;47;135;4;
B7500;2024;L7502;L7502.4.04;;Appartement;;2. Entre 1946-1970;;;;Appart 3P;;15,7;18;19,7;;17,5;;900;990;1221;;1044;60;132;4;
B7500;2024;L7502;L7502.4.04;;Appartement;;2. Entre 1946-1970;;;;Appart 4P+;;13,9;16;18,1;;16,1;;1271;1352;1554;;1431;89;59;4;
B7500;2024;L7502;L7502.4.04;;Appartement;;3. Entre 1971-1990;;;;Appart 1P;;21,3;24,5;27,8;;24;;601;671;749;;669;28;105;4;
B7500;2024;L7502;L7502.4.04;;Appartement;;3. Entre 1971-1990;;;;Appart 2P;;17,8;19,8;21,9;;19,5;;806;890;970;;887;46;125;4;
B7500;2024;L7502;L7502.4.04;;Appartement;;3. Entre 1971-1990;;;;Appart 3P;;16,6;18;21;;18,7;;1139;1241;1405;;1284;69;84;4;
B7500;2024;L7502;L7502.4.04;;Appartement;;3. Entre 1971-1990;;;;Appart 4P+;;15,3;17,2;19,3;;17,4;;1369;1674;2023;;1714;98;61;4;
B7500;2024;L7502;L7502.4.04;;Appartement;;4. Entre 1991-2005;;;;Appart 1P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2024;L7502;L7502.4.04;;Appartement;;4. Entre 1991-2005;;;;Appart 2P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2024;L7502;L7502.4.04;;Appartement;;4. Entre 1991-2005;;;;Appart 3P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2024;L7502;L7502.4.04;;Appartement;;4. Entre 1991-2005;;;;Appart 4P+;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2024;L7502;L7502.4.04;;Appartement;;5. Après 2005;;;;Appart 1P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2024;L7502;L7502.4.04;;Appartement;;5. Après 2005;;;;Appart 2P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2024;L7502;L7502.4.04;;Appartement;;5. Après 2005;;;;Appart 3P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2024;L7502;L7502.4.04;;Appartement;;5. Après 2005;;;;Appart 4P+;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2024;L7502;L7502.4.05;;;;;;;;;;14,2;17,2;20,6;;16,4;;664;794;973;;853;52;2460;4;
B7500;2024;L7502;L7502.4.05;;;;;;;;Maison 1-3P;;16,6;18,5;25,1;;18,7;;825;985;1190;;1033;55;59;4;
B7500;2024;L7502;L7502.4.05;;;;;;;;Maison 4P+;;13,2;14,6;16,3;;14,7;;1120;1350;1570;;1443;98;62;4;
B7500;2024;L7502;L7502.4.05;;;;;;;;Appart 1P;;18,6;22,2;26,2;;21,9;;534;610;676;;608;28;421;4;
B7500;2024;L7502;L7502.4.05;;;;;;;;Appart 2P;;15,7;18;20,5;;17,7;;668;750;830;;749;42;898;4;
B7500;2024;L7502;L7502.4.05;;;;;;;;Appart 3P;;13,1;15,7;17,8;;15,4;;800;918;1089;;956;62;745;4;
B7500;2024;L7502;L7502.4.05;;;;;;;;Appart 4P+;;10,8;12,8;15,9;;13,3;;858;1000;1269;;1083;81;275;4;
B7500;2024;L7502;L7502.4.05;;;;;;;;Ensemble 1P;;18,8;22,3;26,2;;22;;535;612;680;;610;28;423;4;
B7500;2024;L7502;L7502.4.05;;;;;;;;Ensemble 2P;;15,7;18,1;20,6;;17,8;;670;750;835;;752;42;921;4;
B7500;2024;L7502;L7502.4.05;;;;;;;;Ensemble 3P;;13,2;15,8;18,2;;15,6;;803;940;1100;;968;62;779;4;
B7500;2024;L7502;L7502.4.05;;;;;;;;Ensemble 4P+;;11,1;13,4;16,1;;13,7;;920;1069;1370;;1169;85;337;4;
B7500;2024;L7502;L7502.4.05;;;;;;;Maison;;;13,7;16,3;19,6;;16;;960;1150;1400;;1255;78;121;4;
B7500;2024;L7502;L7502.4.05;;;;;;;Appart 1P;;;18,6;22,2;26,2;;21,9;;534;610;676;;608;28;421;4;
B7500;2024;L7502;L7502.4.05;;;;;;;Appart 2P;;;15,7;18;20,5;;17,7;;668;750;830;;749;42;898;4;
B7500;2024;L7502;L7502.4.05;;;;;;;Appart 3P;;;13,1;15,7;17,8;;15,4;;800;918;1089;;956;62;745;4;
B7500;2024;L7502;L7502.4.05;;;;;;;Appart 4P+;;;10,8;12,8;15,9;;13,3;;858;1000;1269;;1083;81;275;4;
B7500;2024;L7502;L7502.4.05;;;;;;;Ensemble 1P;;;18,8;22,3;26,2;;22;;535;612;680;;610;28;423;4;
B7500;2024;L7502;L7502.4.05;;;;;;;Ensemble 2P;;;15,7;18,1;20,6;;17,8;;670;750;835;;752;42;921;4;
B7500;2024;L7502;L7502.4.05;;;;;;;Ensemble 3P;;;13,2;15,8;18,2;;15,6;;803;940;1100;;968;62;779;4;
B7500;2024;L7502;L7502.4.05;;;;;;;Ensemble 4P+;;;11,1;13,4;16,1;;13,7;;920;1069;1370;;1169;85;337;4;
B7500;2024;L7502;L7502.4.05;;;;;;1. Moins de 1 an;;;;16,4;19;23,3;;18,7;;670;770;1000;;880;47;263;4;
B7500;2024;L7502;L7502.4.05;;;;;;2. 1 an et plus;;;;13,8;16,9;20;;16;;663;800;967;;847;53;2197;4;
B7500;2024;L7502;L7502.4.05;;;;;1. Moins de 1 an;;;;;16,4;19;23,3;;18,7;;670;770;1000;;880;47;263;4;
B7500;2024;L7502;L7502.4.05;;;;;2. 1 an et plus;;;;;13,8;16,9;20;;16;;663;800;967;;847;53;2197;4;
B7500;2024;L7502;L7502.4.05;;;;1. Avant 1946;;;;;;16,8;19,6;23,4;;18,9;;628;754;915;;815;43;598;4;
B7500;2024;L7502;L7502.4.05;;;;1. Avant 1946;;;;Ensemble 1P;;22,6;26,2;30,1;;25,6;;512;573;668;;579;23;109;4;
B7500;2024;L7502;L7502.4.05;;;;1. Avant 1946;;;;Ensemble 2P;;17,1;19,7;21,8;;19,3;;650;740;802;;734;38;284;4;
B7500;2024;L7502;L7502.4.05;;;;1. Avant 1946;;;;Ensemble 3P;;15,8;17,7;20,3;;17,6;;800;950;1098;;953;54;170;4;
B7500;2024;L7502;L7502.4.05;;;;1. Avant 1946;;;;Ensemble 4P+;;;;;;;;;;;;;;;4;Estimation directe
B7500;2024;L7502;L7502.4.05;;;;2. Entre 1946-1970;;;;;;12,8;15,8;19;;15,2;;622;750;911;;811;53;657;4;
B7500;2024;L7502;L7502.4.05;;;;2. Entre 1946-1970;;;;Ensemble 1P;;16,9;21,7;24,1;;20,7;;516;585;670;;601;29;116;4;
B7500;2024;L7502;L7502.4.05;;;;2. Entre 1946-1970;;;;Ensemble 2P;;14,1;16,7;18,9;;16,1;;614;703;790;;708;44;202;4;
B7500;2024;L7502;L7502.4.05;;;;2. Entre 1946-1970;;;;Ensemble 3P;;11,5;14,7;16,9;;14,4;;758;852;1000;;893;62;216;4;
B7500;2024;L7502;L7502.4.05;;;;2. Entre 1946-1970;;;;Ensemble 4P+;;10;13,2;15;;13,1;;779;1000;1400;;1089;83;123;4;
B7500;2024;L7502;L7502.4.05;;;;3. Entre 1971-1990;;;;;;13,2;16,4;21,1;;15,7;;660;776;950;;832;53;469;4;
B7500;2024;L7502;L7502.4.05;;;;3. Entre 1971-1990;;;;Ensemble 1P;;17,2;21,2;25,7;;20,8;;518;600;680;;608;29;103;4;
B7500;2024;L7502;L7502.4.05;;;;3. Entre 1971-1990;;;;Ensemble 2P;;15,3;17,9;21,1;;17,7;;670;745;820;;755;43;157;4;
B7500;2024;L7502;L7502.4.05;;;;3. Entre 1971-1990;;;;Ensemble 3P;;12,3;14,7;17,7;;15,2;;782;900;1045;;987;65;122;4;
B7500;2024;L7502;L7502.4.05;;;;3. Entre 1971-1990;;;;Ensemble 4P+;;10,3;12;14,7;;12,4;;875;990;1184;;1044;84;87;4;
B7500;2024;L7502;L7502.4.05;;;;4. Entre 1991-2005;;;;;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2024;L7502;L7502.4.05;;;;4. Entre 1991-2005;;;;Ensemble 1P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2024;L7502;L7502.4.05;;;;4. Entre 1991-2005;;;;Ensemble 2P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2024;L7502;L7502.4.05;;;;4. Entre 1991-2005;;;;Ensemble 3P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2024;L7502;L7502.4.05;;;;4. Entre 1991-2005;;;;Ensemble 4P+;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2024;L7502;L7502.4.05;;;;5. Après 2005;;;;;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2024;L7502;L7502.4.05;;;;5. Après 2005;;;;Ensemble 1P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2024;L7502;L7502.4.05;;;;5. Après 2005;;;;Ensemble 2P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2024;L7502;L7502.4.05;;;;5. Après 2005;;;;Ensemble 3P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2024;L7502;L7502.4.05;;;;5. Après 2005;;;;Ensemble 4P+;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2024;L7502;L7502.4.05;;;1. Avant 1946;;;;;;;16,8;19,6;23,4;;18,9;;628;754;915;;815;43;598;4;
B7500;2024;L7502;L7502.4.05;;;1. Avant 1946;;;;Ensemble 1P;;;22,6;26,2;30,1;;25,6;;512;573;668;;579;23;109;4;
B7500;2024;L7502;L7502.4.05;;;1. Avant 1946;;;;Ensemble 2P;;;17,1;19,7;21,8;;19,3;;650;740;802;;734;38;284;4;
B7500;2024;L7502;L7502.4.05;;;1. Avant 1946;;;;Ensemble 3P;;;15,8;17,7;20,3;;17,6;;800;950;1098;;953;54;170;4;
B7500;2024;L7502;L7502.4.05;;;1. Avant 1946;;;;Ensemble 4P+;;;;;;;;;;;;;;;;4;Estimation directe
B7500;2024;L7502;L7502.4.05;;;2. Entre 1946-1970;;;;;;;12,8;15,8;19;;15,2;;622;750;911;;811;53;657;4;
B7500;2024;L7502;L7502.4.05;;;2. Entre 1946-1970;;;;Ensemble 1P;;;16,9;21,7;24,1;;20,7;;516;585;670;;601;29;116;4;
B7500;2024;L7502;L7502.4.05;;;2. Entre 1946-1970;;;;Ensemble 2P;;;14,1;16,7;18,9;;16,1;;614;703;790;;708;44;202;4;
B7500;2024;L7502;L7502.4.05;;;2. Entre 1946-1970;;;;Ensemble 3P;;;11,5;14,7;16,9;;14,4;;758;852;1000;;893;62;216;4;
B7500;2024;L7502;L7502.4.05;;;2. Entre 1946-1970;;;;Ensemble 4P+;;;10;13,2;15;;13,1;;779;1000;1400;;1089;83;123;4;
B7500;2024;L7502;L7502.4.05;;;3. Entre 1971-1990;;;;;;;13,2;16,4;21,1;;15,7;;660;776;950;;832;53;469;4;
B7500;2024;L7502;L7502.4.05;;;3. Entre 1971-1990;;;;Ensemble 1P;;;17,2;21,2;25,7;;20,8;;518;600;680;;608;29;103;4;
B7500;2024;L7502;L7502.4.05;;;3. Entre 1971-1990;;;;Ensemble 2P;;;15,3;17,9;21,1;;17,7;;670;745;820;;755;43;157;4;
B7500;2024;L7502;L7502.4.05;;;3. Entre 1971-1990;;;;Ensemble 3P;;;12,3;14,7;17,7;;15,2;;782;900;1045;;987;65;122;4;
B7500;2024;L7502;L7502.4.05;;;3. Entre 1971-1990;;;;Ensemble 4P+;;;10,3;12;14,7;;12,4;;875;990;1184;;1044;84;87;4;
B7500;2024;L7502;L7502.4.05;;;4. Après 1990;;;;;;;14,7;17,4;20,2;;16,8;;724;861;1048;;917;55;736;4;
B7500;2024;L7502;L7502.4.05;;;4. Après 1990;;;;Ensemble 1P;;;19,7;22,2;26,2;;22,5;;600;630;700;;637;28;95;4;
B7500;2024;L7502;L7502.4.05;;;4. Après 1990;;;;Ensemble 2P;;;16,3;18,4;20,4;;18;;715;782;864;;788;44;278;4;
B7500;2024;L7502;L7502.4.05;;;4. Après 1990;;;;Ensemble 3P;;;13,7;16,2;18,5;;15,9;;882;1000;1149;;1021;64;271;4;
B7500;2024;L7502;L7502.4.05;;;4. Après 1990;;;;Ensemble 4P+;;;12,8;14;17;;14,7;;1000;1198;1521;;1294;88;92;4;
B7500;2024;L7502;L7502.4.05;;Maison;;;;;;;;13,7;16,3;19,6;;16;;960;1150;1400;;1255;78;121;4;
B7500;2024;L7502;L7502.4.05;;Appartement;;;;;;;;14,3;17,3;20,6;;16,5;;657;778;940;;823;50;2339;4;
B7500;2024;L7502;L7502.4.05;;Appartement;;;;;;Appart 1P;;18,6;22,2;26,2;;21,9;;534;610;676;;608;28;421;4;
B7500;2024;L7502;L7502.4.05;;Appartement;;;;;;Appart 2P;;15,7;18;20,5;;17,7;;668;750;830;;749;42;898;4;
B7500;2024;L7502;L7502.4.05;;Appartement;;;;;;Appart 3P;;13,1;15,7;17,8;;15,4;;800;918;1089;;956;62;745;4;
B7500;2024;L7502;L7502.4.05;;Appartement;;;;;;Appart 4P+;;10,8;12,8;15,9;;13,3;;858;1000;1269;;1083;81;275;4;
B7500;2024;L7502;L7502.4.05;;Appartement;;;;;Appart 1P;;;18,6;22,2;26,2;;21,9;;534;610;676;;608;28;421;4;
B7500;2024;L7502;L7502.4.05;;Appartement;;;;;Appart 2P;;;15,7;18;20,5;;17,7;;668;750;830;;749;42;898;4;
B7500;2024;L7502;L7502.4.05;;Appartement;;;;;Appart 3P;;;13,1;15,7;17,8;;15,4;;800;918;1089;;956;62;745;4;
B7500;2024;L7502;L7502.4.05;;Appartement;;;;;Appart 4P+;;;10,8;12,8;15,9;;13,3;;858;1000;1269;;1083;81;275;4;
B7500;2024;L7502;L7502.4.05;;Appartement;;;;1. Moins de 1 an;;;;16,6;19,5;23,3;;19;;665;770;959;;844;44;248;4;
B7500;2024;L7502;L7502.4.05;;Appartement;;;1. Moins de 1 an;;;;;16,6;19,5;23,3;;19;;665;770;959;;844;44;248;4;
B7500;2024;L7502;L7502.4.05;;Appartement;;1. Avant 1946;;;;;;16,8;19,4;23,1;;18,6;;613;740;858;;761;41;556;4;
B7500;2024;L7502;L7502.4.05;;Appartement;;2. Entre 1946-1970;;;;;;12,7;15,8;19;;15,1;;612;738;880;;776;51;625;4;
B7500;2024;L7502;L7502.4.05;;Appartement;;3. Entre 1971-1990;;;;;;13,3;16,6;21,2;;15,9;;650;770;931;;814;51;448;4;
B7500;2024;L7502;L7502.4.05;;Appartement;;4. Entre 1991-2005;;;;;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2024;L7502;L7502.4.05;;Appartement;;5. Après 2005;;;;;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2024;L7502;L7502.4.05;;Appartement;1. Avant 1946;;;;;;;16,8;19,4;23,1;;18,6;;613;740;858;;761;41;556;4;
