Observatory;Data_year;agglomeration;Zone_complementaire;Type_habitat;epoque_construction_homogene;anciennete_locataire_homogene;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B7500;2020;Agglomération parisienne;Périphérie;Appartement;;;Appart 2P;;15;17,3;19,9;;17,2;;649;727;836;;753;44;2549;4;
B7500;2020;Agglomération parisienne;Périphérie;Appartement;;;Appart 3P;;12,6;15;17,7;;15,1;;771;900;1100;;952;63;2004;4;
B7500;2020;Agglomération parisienne;Périphérie;Appartement;;;Appart 4P+;;10,6;13,6;17,3;;14,2;;850;1071;1520;;1225;86;982;4;
B7500;2020;Agglomération parisienne;Périphérie;Appartement;;1. Moins de 1 an;;;14,4;17,9;21,4;;17;;601;710;897;;791;47;925;4;
B7500;2020;Agglomération parisienne;Périphérie;Appartement;;1. Moins de 1 an;Appart 1P;;18,4;21,3;24,6;;21;;516;580;640;;580;28;237;4;
B7500;2020;Agglomération parisienne;Périphérie;Appartement;;1. Moins de 1 an;Appart 2P;;14,7;17,1;20,2;;17,5;;656;750;851;;779;45;338;4;
B7500;2020;Agglomération parisienne;Périphérie;Appartement;;1. Moins de 1 an;Appart 3P;;12,7;15;18,4;;15,3;;790;898;1100;;954;62;245;4;
B7500;2020;Agglomération parisienne;Périphérie;Appartement;;1. Moins de 1 an;Appart 4P+;;10,5;13,2;15,8;;13,9;;880;1100;1520;;1263;91;105;4;
B7500;2020;Agglomération parisienne;Périphérie;Appartement;1. Avant 1946;;;;15,6;18,6;21,7;;17,8;;600;716;875;;801;45;1924;4;
B7500;2020;Agglomération parisienne;Périphérie;Appartement;2. Entre 1946-1970;;;;12,6;15,9;19,1;;15,2;;609;740;900;;800;53;1732;4;
B7500;2020;Agglomération parisienne;Périphérie;Appartement;3. Entre 1971-1990;;;;13,2;16,7;20,2;;15,8;;607;739;950;;829;52;1505;4;
B7500;2020;Agglomération parisienne;Périphérie;Appartement;4. Entre 1991-2005;;;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Agglomération parisienne;Périphérie;Appartement;5. Après 2005;;;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Agglomération parisienne;Périphérie;Appartement;1. Avant 1946;;Appart 1P;;18,8;22,3;26,2;;21,7;;480;541;611;;547;25;374;4;
B7500;2020;Agglomération parisienne;Périphérie;Appartement;1. Avant 1946;;Appart 2P;;16,6;18,8;21,3;;18,7;;628;702;800;;721;39;800;4;
B7500;2020;Agglomération parisienne;Périphérie;Appartement;1. Avant 1946;;Appart 3P;;13,6;16,3;19,1;;16,1;;750;873;1028;;928;58;525;4;
B7500;2020;Agglomération parisienne;Périphérie;Appartement;1. Avant 1946;;Appart 4P+;;12,2;15,8;19,6;;16,3;;994;1275;1699;;1456;89;225;4;
B7500;2020;Agglomération parisienne;Périphérie;Appartement;2. Entre 1946-1970;;Appart 1P;;17,4;20;22,7;;20,1;;510;570;644;;585;29;317;4;
B7500;2020;Agglomération parisienne;Périphérie;Appartement;2. Entre 1946-1970;;Appart 2P;;14,4;16,5;19,1;;16,5;;625;715;820;;733;44;544;4;
B7500;2020;Agglomération parisienne;Périphérie;Appartement;2. Entre 1946-1970;;Appart 3P;;11,6;14,2;16,7;;14,2;;720;834;1017;;887;62;559;4;
B7500;2020;Agglomération parisienne;Périphérie;Appartement;2. Entre 1946-1970;;Appart 4P+;;9,8;12,2;14,7;;12,9;;736;914;1221;;1051;82;312;4;
B7500;2020;Agglomération parisienne;Périphérie;Appartement;3. Entre 1971-1990;;Appart 1P;;18,3;21,2;24,8;;20,9;;530;594;642;;587;28;360;4;
B7500;2020;Agglomération parisienne;Périphérie;Appartement;3. Entre 1971-1990;;Appart 2P;;14,1;16,6;19,4;;16,4;;643;736;864;;762;46;512;4;
B7500;2020;Agglomération parisienne;Périphérie;Appartement;3. Entre 1971-1990;;Appart 3P;;11,7;14;17,1;;14,4;;750;900;1100;;947;66;399;4;
B7500;2020;Agglomération parisienne;Périphérie;Appartement;3. Entre 1971-1990;;Appart 4P+;;10;13,3;17,2;;13,9;;841;1069;1570;;1227;88;234;4;
B7500;2020;Agglomération parisienne;Périphérie;Appartement;4. Entre 1991-2005;;Appart 1P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Agglomération parisienne;Périphérie;Appartement;4. Entre 1991-2005;;Appart 2P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Agglomération parisienne;Périphérie;Appartement;4. Entre 1991-2005;;Appart 3P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Agglomération parisienne;Périphérie;Appartement;4. Entre 1991-2005;;Appart 4P+;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Agglomération parisienne;Périphérie;Appartement;5. Après 2005;;Appart 1P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Agglomération parisienne;Périphérie;Appartement;5. Après 2005;;Appart 2P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Agglomération parisienne;Périphérie;Appartement;5. Après 2005;;Appart 3P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Agglomération parisienne;Périphérie;Appartement;5. Après 2005;;Appart 4P+;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Paris intra-muros;;;;;;;21,5;24,5;28,1;;23,7;;750;999;1410;;1188;50;3854;4;
B7500;2020;Paris intra-muros;;;;;Maison 1-3P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Paris intra-muros;;;;;Maison 4P+;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Paris intra-muros;;;;;Appart 1P;;24;27,5;32,2;;27,4;;604;688;780;;695;25;1032;4;
B7500;2020;Paris intra-muros;;;;;Appart 2P;;21,6;24,3;27,3;;23,9;;835;996;1187;;1027;43;1355;4;
B7500;2020;Paris intra-muros;;;;;Appart 3P;;20;23;25,9;;22,6;;1180;1405;1650;;1436;63;832;4;
B7500;2020;Paris intra-muros;;;;;Appart 4P+;;18,9;22,5;25,1;;22,4;;1694;2203;2767;;2361;106;623;4;
B7500;2020;Paris intra-muros;;;;;Ensemble 1P;;24;27,5;32,2;;27,4;;604;688;780;;695;25;1032;4;
B7500;2020;Paris intra-muros;;;;;Ensemble 2P;;21,6;24,3;27,3;;23,9;;835;997;1187;;1027;43;1356;4;
B7500;2020;Paris intra-muros;;;;;Ensemble 3P;;20,1;23;25,9;;22,7;;1180;1406;1650;;1437;63;833;4;
B7500;2020;Paris intra-muros;;;;;Ensemble 4P+;;19,1;22,6;25,2;;22,5;;1696;2210;2800;;2374;106;633;4;
B7500;2020;Paris intra-muros;;;;1. Moins de 1 an;;;23,4;26,7;30,4;;25,8;;710;940;1320;;1136;44;553;4;
B7500;2020;Paris intra-muros;;;;1. Moins de 1 an;Ensemble 1P;;25,7;30,4;34;;29,7;;608;670;770;;691;23;158;4;
B7500;2020;Paris intra-muros;;;;1. Moins de 1 an;Ensemble 2P;;23,1;25,7;28,1;;25,4;;890;1025;1203;;1065;42;213;4;
B7500;2020;Paris intra-muros;;;;1. Moins de 1 an;Ensemble 3P;;22;24,3;28,3;;24,7;;1333;1505;1703;;1544;62;118;4;
B7500;2020;Paris intra-muros;;;;1. Moins de 1 an;Ensemble 4P+;;22,1;23,4;26,6;;24;;2000;2575;3489;;2762;115;64;4;
B7500;2020;Paris intra-muros;;;;2. 1 an et plus;;;20,9;24,1;27,4;;23,3;;759;1012;1439;;1201;52;3301;4;
B7500;2020;Paris intra-muros;;;1. Avant 1946;;;;21,9;25;29;;24,2;;733;966;1400;;1195;49;2087;4;
B7500;2020;Paris intra-muros;;;1. Avant 1946;;Ensemble 1P;;25,3;30;33,5;;28,9;;575;658;760;;677;23;466;4;
B7500;2020;Paris intra-muros;;;1. Avant 1946;;Ensemble 2P;;21,8;24,5;27,6;;24,3;;800;935;1117;;978;40;770;4;
B7500;2020;Paris intra-muros;;;1. Avant 1946;;Ensemble 3P;;20,7;23,6;26,5;;23,3;;1150;1381;1610;;1406;60;477;4;
B7500;2020;Paris intra-muros;;;1. Avant 1946;;Ensemble 4P+;;18,9;23,1;26,3;;22,9;;1756;2441;3103;;2556;112;374;4;
B7500;2020;Paris intra-muros;;;2. Entre 1946-1970;;;;20,8;23,9;27,2;;23;;758;992;1392;;1144;50;750;4;
B7500;2020;Paris intra-muros;;;2. Entre 1946-1970;;Ensemble 1P;;23,1;25,9;29,8;;25,8;;625;703;780;;706;27;245;4;
B7500;2020;Paris intra-muros;;;2. Entre 1946-1970;;Ensemble 2P;;20,8;23,8;27,1;;23,4;;900;1070;1229;;1081;46;268;4;
B7500;2020;Paris intra-muros;;;2. Entre 1946-1970;;Ensemble 3P;;18,2;22,7;25,4;;22,2;;1178;1404;1700;;1474;67;142;4;
B7500;2020;Paris intra-muros;;;2. Entre 1946-1970;;Ensemble 4P+;;18,4;21,5;23,6;;21,1;;1530;1944;2270;;1980;94;95;4;
B7500;2020;Paris intra-muros;;;3. Entre 1971-1990;;;;20,9;23,7;27,1;;22,9;;760;1025;1422;;1169;51;699;4;
B7500;2020;Paris intra-muros;;;3. Entre 1971-1990;;Ensemble 1P;;23,2;26,2;29,1;;26,2;;624;713;804;;716;27;240;4;
B7500;2020;Paris intra-muros;;;3. Entre 1971-1990;;Ensemble 2P;;20,9;23,7;27;;23,4;;927;1080;1246;;1094;47;205;4;
B7500;2020;Paris intra-muros;;;3. Entre 1971-1990;;Ensemble 3P;;18,9;21,5;24,7;;21,3;;1200;1456;1618;;1446;68;159;4;
B7500;2020;Paris intra-muros;;;3. Entre 1971-1990;;Ensemble 4P+;;18,6;21,7;24,5;;21,8;;1690;2102;2600;;2188;101;95;4;
B7500;2020;Paris intra-muros;;;4. Entre 1991-2005;;;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Paris intra-muros;;;4. Entre 1991-2005;;Ensemble 1P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Paris intra-muros;;;4. Entre 1991-2005;;Ensemble 2P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Paris intra-muros;;;4. Entre 1991-2005;;Ensemble 3P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Paris intra-muros;;;4. Entre 1991-2005;;Ensemble 4P+;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Paris intra-muros;;;5. Après 2005;;;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Paris intra-muros;;;5. Après 2005;;Ensemble 1P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Paris intra-muros;;;5. Après 2005;;Ensemble 2P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Paris intra-muros;;;5. Après 2005;;Ensemble 3P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Paris intra-muros;;;5. Après 2005;;Ensemble 4P+;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Paris intra-muros;;Maison;;;;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Paris intra-muros;;Appartement;;;;;21,5;24,5;28,1;;23,7;;750;997;1407;;1184;50;3842;4;
B7500;2020;Paris intra-muros;;Appartement;;;Appart 1P;;24;27,5;32,2;;27,4;;604;688;780;;695;25;1032;4;
B7500;2020;Paris intra-muros;;Appartement;;;Appart 2P;;21,6;24,3;27,3;;23,9;;835;996;1187;;1027;43;1355;4;
B7500;2020;Paris intra-muros;;Appartement;;;Appart 3P;;20;23;25,9;;22,6;;1180;1405;1650;;1436;63;832;4;
B7500;2020;Paris intra-muros;;Appartement;;;Appart 4P+;;18,9;22,5;25,1;;22,4;;1694;2203;2767;;2361;106;623;4;
B7500;2020;Paris intra-muros;;Appartement;;1. Moins de 1 an;;;23,4;26,7;30,4;;25,8;;710;940;1320;;1134;44;552;4;
B7500;2020;Paris intra-muros;;Appartement;;1. Moins de 1 an;Appart 1P;;25,7;30,4;34;;29,7;;608;670;770;;691;23;158;4;
B7500;2020;Paris intra-muros;;Appartement;;1. Moins de 1 an;Appart 2P;;23,1;25,7;28,1;;25,4;;890;1025;1203;;1065;42;213;4;
B7500;2020;Paris intra-muros;;Appartement;;1. Moins de 1 an;Appart 3P;;22;24,3;28,3;;24,7;;1333;1505;1703;;1544;62;118;4;
B7500;2020;Paris intra-muros;;Appartement;;1. Moins de 1 an;Appart 4P+;;22,1;23,4;26,5;;23,9;;2000;2575;3513;;2757;115;63;4;
B7500;2020;Paris intra-muros;;Appartement;1. Avant 1946;;;;21,9;25;29;;24,1;;731;963;1396;;1188;49;2077;4;
B7500;2020;Paris intra-muros;;Appartement;2. Entre 1946-1970;;;;20,8;23,9;27,2;;23;;758;992;1392;;1144;50;750;4;
B7500;2020;Paris intra-muros;;Appartement;3. Entre 1971-1990;;;;20,9;23,7;27,1;;22,9;;760;1025;1422;;1169;51;699;4;
B7500;2020;Paris intra-muros;;Appartement;4. Entre 1991-2005;;;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Paris intra-muros;;Appartement;5. Après 2005;;;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Paris intra-muros;;Appartement;1. Avant 1946;;Appart 1P;;25,3;30;33,5;;28,9;;575;658;760;;677;23;466;4;
B7500;2020;Paris intra-muros;;Appartement;1. Avant 1946;;Appart 2P;;21,8;24,5;27,6;;24,3;;800;935;1117;;978;40;769;4;
B7500;2020;Paris intra-muros;;Appartement;1. Avant 1946;;Appart 3P;;20,7;23,6;26,5;;23,3;;1150;1381;1609;;1404;60;476;4;
B7500;2020;Paris intra-muros;;Appartement;1. Avant 1946;;Appart 4P+;;18,8;23;26;;22,8;;1747;2428;3100;;2541;112;366;4;
B7500;2020;Paris intra-muros;;Appartement;2. Entre 1946-1970;;Appart 1P;;23,1;25,9;29,8;;25,8;;625;703;780;;706;27;245;4;
B7500;2020;Paris intra-muros;;Appartement;2. Entre 1946-1970;;Appart 2P;;20,8;23,8;27,1;;23,4;;900;1070;1229;;1081;46;268;4;
B7500;2020;Paris intra-muros;;Appartement;2. Entre 1946-1970;;Appart 3P;;18,2;22,7;25,4;;22,2;;1178;1404;1700;;1474;67;142;4;
B7500;2020;Paris intra-muros;;Appartement;2. Entre 1946-1970;;Appart 4P+;;18,4;21,5;23,6;;21,1;;1530;1944;2270;;1980;94;95;4;
B7500;2020;Paris intra-muros;;Appartement;3. Entre 1971-1990;;Appart 1P;;23,2;26,2;29,1;;26,2;;624;713;804;;716;27;240;4;
B7500;2020;Paris intra-muros;;Appartement;3. Entre 1971-1990;;Appart 2P;;20,9;23,7;27;;23,4;;927;1080;1246;;1094;47;205;4;
B7500;2020;Paris intra-muros;;Appartement;3. Entre 1971-1990;;Appart 3P;;18,9;21,5;24,7;;21,3;;1200;1456;1618;;1446;68;159;4;
B7500;2020;Paris intra-muros;;Appartement;3. Entre 1971-1990;;Appart 4P+;;18,6;21,7;24,5;;21,8;;1690;2102;2600;;2188;101;95;4;
B7500;2020;Paris intra-muros;;Appartement;4. Entre 1991-2005;;Appart 1P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Paris intra-muros;;Appartement;4. Entre 1991-2005;;Appart 2P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Paris intra-muros;;Appartement;4. Entre 1991-2005;;Appart 3P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Paris intra-muros;;Appartement;4. Entre 1991-2005;;Appart 4P+;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Paris intra-muros;;Appartement;5. Après 2005;;Appart 1P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Paris intra-muros;;Appartement;5. Après 2005;;Appart 2P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Paris intra-muros;;Appartement;5. Après 2005;;Appart 3P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Paris intra-muros;;Appartement;5. Après 2005;;Appart 4P+;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Agglomération parisienne (hors Paris);;;;;;;13,7;16,8;20;;16,1;;632;770;1000;;871;54;7300;4;
B7500;2020;Agglomération parisienne (hors Paris);;;;;Maison 1-3P;;14,1;16,4;18,6;;15,9;;700;840;1030;;889;56;144;4;
B7500;2020;Agglomération parisienne (hors Paris);;;;;Maison 4P+;;11,8;14,2;17,6;;15;;1150;1349;1720;;1553;104;244;4;
B7500;2020;Agglomération parisienne (hors Paris);;;;;Appart 1P;;18;20,7;24,3;;20,6;;510;575;640;;577;28;1377;4;
B7500;2020;Agglomération parisienne (hors Paris);;;;;Appart 2P;;15;17,3;19,9;;17,2;;649;727;836;;753;44;2549;4;
B7500;2020;Agglomération parisienne (hors Paris);;;;;Appart 3P;;12,6;15;17,7;;15,1;;771;900;1100;;952;63;2004;4;
B7500;2020;Agglomération parisienne (hors Paris);;;;;Appart 4P+;;10,6;13,6;17,3;;14,2;;850;1071;1520;;1225;86;982;4;
B7500;2020;Agglomération parisienne (hors Paris);;;;;Ensemble 1P;;18;20,7;24,3;;20,6;;510;576;640;;578;28;1380;4;
B7500;2020;Agglomération parisienne (hors Paris);;;;;Ensemble 2P;;15;17,3;19,9;;17,2;;649;729;836;;754;44;2595;4;
B7500;2020;Agglomération parisienne (hors Paris);;;;;Ensemble 3P;;12,6;15;17,7;;15,2;;771;900;1094;;953;63;2099;4;
B7500;2020;Agglomération parisienne (hors Paris);;;;;Ensemble 4P+;;10,9;13,9;17,4;;14,5;;925;1194;1557;;1325;91;1226;4;
B7500;2020;Agglomération parisienne (hors Paris);;;;1. Moins de 1 an;;;14,4;17,8;21,4;;17;;610;720;915;;822;48;956;4;
B7500;2020;Agglomération parisienne (hors Paris);;;;1. Moins de 1 an;Ensemble 1P;;18,4;21,3;24,6;;21;;516;580;640;;580;28;237;4;
B7500;2020;Agglomération parisienne (hors Paris);;;;1. Moins de 1 an;Ensemble 2P;;14,7;17,2;20,3;;17,5;;660;750;855;;781;45;342;4;
B7500;2020;Agglomération parisienne (hors Paris);;;;1. Moins de 1 an;Ensemble 3P;;12,9;15,3;18,1;;15,4;;762;900;1099;;948;62;252;4;
B7500;2020;Agglomération parisienne (hors Paris);;;;1. Moins de 1 an;Ensemble 4P+;;10,9;13,7;16,9;;14,9;;914;1256;1620;;1426;96;125;4;
B7500;2020;Agglomération parisienne (hors Paris);;;;2. 1 an et plus;;;13,6;16,6;19,7;;15,9;;639;783;1015;;885;56;6344;4;
B7500;2020;Agglomération parisienne (hors Paris);;;1. Avant 1946;;;;15,4;18,5;21,6;;17,6;;612;749;960;;875;50;2086;4;
B7500;2020;Agglomération parisienne (hors Paris);;;1. Avant 1946;;Ensemble 1P;;18,8;22,3;26,2;;21,7;;480;541;615;;548;25;375;4;
B7500;2020;Agglomération parisienne (hors Paris);;;1. Avant 1946;;Ensemble 2P;;16,5;18,8;21,3;;18,7;;630;710;800;;726;39;818;4;
B7500;2020;Agglomération parisienne (hors Paris);;;1. Avant 1946;;Ensemble 3P;;13,7;16,4;19,3;;16,2;;768;886;1078;;952;59;573;4;
B7500;2020;Agglomération parisienne (hors Paris);;;1. Avant 1946;;Ensemble 4P+;;12,5;16,1;20;;16,4;;1089;1350;1850;;1573;96;320;4;
B7500;2020;Agglomération parisienne (hors Paris);;;2. Entre 1946-1970;;;;12,7;15,9;19;;15,2;;620;756;958;;844;55;1813;4;
B7500;2020;Agglomération parisienne (hors Paris);;;2. Entre 1946-1970;;Ensemble 1P;;17,4;19,9;22,6;;20,1;;514;571;645;;586;29;318;4;
B7500;2020;Agglomération parisienne (hors Paris);;;2. Entre 1946-1970;;Ensemble 2P;;14,4;16,5;19,1;;16,5;;630;720;820;;734;44;556;4;
B7500;2020;Agglomération parisienne (hors Paris);;;2. Entre 1946-1970;;Ensemble 3P;;11,7;14,4;16,9;;14,4;;725;850;1026;;896;62;579;4;
B7500;2020;Agglomération parisienne (hors Paris);;;2. Entre 1946-1970;;Ensemble 4P+;;10,4;13,2;15,1;;13,5;;800;1056;1432;;1190;88;360;4;
B7500;2020;Agglomération parisienne (hors Paris);;;3. Entre 1971-1990;;;;13,1;16,4;20;;15,7;;617;750;987;;863;55;1565;4;
B7500;2020;Agglomération parisienne (hors Paris);;;3. Entre 1971-1990;;Ensemble 1P;;18,3;21,2;24,8;;20,9;;530;594;642;;587;28;360;4;
B7500;2020;Agglomération parisienne (hors Paris);;;3. Entre 1971-1990;;Ensemble 2P;;14,1;16,6;19,3;;16,4;;641;736;872;;763;47;521;4;
B7500;2020;Agglomération parisienne (hors Paris);;;3. Entre 1971-1990;;Ensemble 3P;;11,7;14;17;;14,5;;731;896;1097;;938;65;405;4;
B7500;2020;Agglomération parisienne (hors Paris);;;3. Entre 1971-1990;;Ensemble 4P+;;10,5;13,4;16,8;;14,1;;935;1171;1570;;1309;93;279;4;
B7500;2020;Agglomération parisienne (hors Paris);;;4. Entre 1991-2005;;;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Agglomération parisienne (hors Paris);;;4. Entre 1991-2005;;Ensemble 1P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Agglomération parisienne (hors Paris);;;4. Entre 1991-2005;;Ensemble 2P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Agglomération parisienne (hors Paris);;;4. Entre 1991-2005;;Ensemble 3P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Agglomération parisienne (hors Paris);;;4. Entre 1991-2005;;Ensemble 4P+;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Agglomération parisienne (hors Paris);;;5. Après 2005;;;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Agglomération parisienne (hors Paris);;;5. Après 2005;;Ensemble 1P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Agglomération parisienne (hors Paris);;;5. Après 2005;;Ensemble 2P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Agglomération parisienne (hors Paris);;;5. Après 2005;;Ensemble 3P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Agglomération parisienne (hors Paris);;;5. Après 2005;;Ensemble 4P+;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Agglomération parisienne (hors Paris);;Maison;;;;;13;15,1;18,4;;15,2;;850;1114;1450;;1267;83;388;4;
B7500;2020;Agglomération parisienne (hors Paris);;Appartement;;;;;14;17;20,1;;16,3;;620;750;943;;831;51;6912;4;
B7500;2020;Agglomération parisienne (hors Paris);;Appartement;;;Appart 1P;;18;20,7;24,3;;20,6;;510;575;640;;577;28;1377;4;
B7500;2020;Agglomération parisienne (hors Paris);;Appartement;;;Appart 2P;;15;17,3;19,9;;17,2;;649;727;836;;753;44;2549;4;
B7500;2020;Agglomération parisienne (hors Paris);;Appartement;;;Appart 3P;;12,6;15;17,7;;15,1;;771;900;1100;;952;63;2004;4;
B7500;2020;Agglomération parisienne (hors Paris);;Appartement;;;Appart 4P+;;10,6;13,6;17,3;;14,2;;850;1071;1520;;1225;86;982;4;
B7500;2020;Agglomération parisienne (hors Paris);;Appartement;;1. Moins de 1 an;;;14,4;17,9;21,4;;17;;601;710;897;;791;47;925;4;
B7500;2020;Agglomération parisienne (hors Paris);;Appartement;;1. Moins de 1 an;Appart 1P;;18,4;21,3;24,6;;21;;516;580;640;;580;28;237;4;
B7500;2020;Agglomération parisienne (hors Paris);;Appartement;;1. Moins de 1 an;Appart 2P;;14,7;17,1;20,2;;17,5;;656;750;851;;779;45;338;4;
B7500;2020;Agglomération parisienne (hors Paris);;Appartement;;1. Moins de 1 an;Appart 3P;;12,7;15;18,4;;15,3;;790;898;1100;;954;62;245;4;
B7500;2020;Agglomération parisienne (hors Paris);;Appartement;;1. Moins de 1 an;Appart 4P+;;10,5;13,2;15,8;;13,9;;880;1100;1520;;1263;91;105;4;
B7500;2020;Agglomération parisienne (hors Paris);;Appartement;1. Avant 1946;;;;15,6;18,6;21,7;;17,8;;600;716;875;;801;45;1924;4;
B7500;2020;Agglomération parisienne (hors Paris);;Appartement;2. Entre 1946-1970;;;;12,6;15,9;19,1;;15,2;;609;740;900;;800;53;1732;4;
B7500;2020;Agglomération parisienne (hors Paris);;Appartement;3. Entre 1971-1990;;;;13,2;16,7;20,2;;15,8;;607;739;950;;829;52;1505;4;
B7500;2020;Agglomération parisienne (hors Paris);;Appartement;4. Entre 1991-2005;;;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Agglomération parisienne (hors Paris);;Appartement;5. Après 2005;;;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Agglomération parisienne (hors Paris);;Appartement;1. Avant 1946;;Appart 1P;;18,8;22,3;26,2;;21,7;;480;541;611;;547;25;374;4;
B7500;2020;Agglomération parisienne (hors Paris);;Appartement;1. Avant 1946;;Appart 2P;;16,6;18,8;21,3;;18,7;;628;702;800;;721;39;800;4;
B7500;2020;Agglomération parisienne (hors Paris);;Appartement;1. Avant 1946;;Appart 3P;;13,6;16,3;19,1;;16,1;;750;873;1028;;928;58;525;4;
B7500;2020;Agglomération parisienne (hors Paris);;Appartement;1. Avant 1946;;Appart 4P+;;12,2;15,8;19,6;;16,3;;994;1275;1699;;1456;89;225;4;
B7500;2020;Agglomération parisienne (hors Paris);;Appartement;2. Entre 1946-1970;;Appart 1P;;17,4;20;22,7;;20,1;;510;570;644;;585;29;317;4;
B7500;2020;Agglomération parisienne (hors Paris);;Appartement;2. Entre 1946-1970;;Appart 2P;;14,4;16,5;19,1;;16,5;;625;715;820;;733;44;544;4;
B7500;2020;Agglomération parisienne (hors Paris);;Appartement;2. Entre 1946-1970;;Appart 3P;;11,6;14,2;16,7;;14,2;;720;834;1017;;887;62;559;4;
B7500;2020;Agglomération parisienne (hors Paris);;Appartement;2. Entre 1946-1970;;Appart 4P+;;9,8;12,2;14,7;;12,9;;736;914;1221;;1051;82;312;4;
B7500;2020;Agglomération parisienne (hors Paris);;Appartement;3. Entre 1971-1990;;Appart 1P;;18,3;21,2;24,8;;20,9;;530;594;642;;587;28;360;4;
B7500;2020;Agglomération parisienne (hors Paris);;Appartement;3. Entre 1971-1990;;Appart 2P;;14,1;16,6;19,4;;16,4;;643;736;864;;762;46;512;4;
B7500;2020;Agglomération parisienne (hors Paris);;Appartement;3. Entre 1971-1990;;Appart 3P;;11,7;14;17,1;;14,4;;750;900;1100;;947;66;399;4;
B7500;2020;Agglomération parisienne (hors Paris);;Appartement;3. Entre 1971-1990;;Appart 4P+;;10;13,3;17,2;;13,9;;841;1069;1570;;1227;88;234;4;
