Observatory;Data_year;agglomeration;Zone_calcul;Zone_complementaire;Type_habitat;epoque_construction_local;epoque_construction_homogene;anciennete_locataire_local;anciennete_locataire_homogene;nombre_pieces_local;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B6700;2024;L6700;L6700.1.01;;;;3. Entre 1971-1990;;1. Moins de 1 an;;Appart 3P;;;;;;;;;;;;;;19;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;;3. Entre 1971-1990;;1. Moins de 1 an;;Appart 4P+;;;;;;;;;;;;;;5;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;;3. Entre 1971-1990;;2. 1 an et plus;;;9,4;10,7;14,1;17,3;18,9;12,6;405;456;559;765;940;636;51;352;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;;3. Entre 1971-1990;;2. 1 an et plus;;Appart 1P;15,0;16,0;17,3;18,8;20,2;17,2;380;444;451;500;520;460;27;123;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;;3. Entre 1971-1990;;2. 1 an et plus;;Appart 2P;7,9;10,3;12,7;14,5;16,3;12,0;412;540;594;656;727;597;50;139;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;;3. Entre 1971-1990;;2. 1 an et plus;;Appart 3P;7,8;10,1;11,1;12,8;14,7;11,2;620;750;785;985;1100;845;76;60;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;;3. Entre 1971-1990;;2. 1 an et plus;;Appart 4P+;;;;;;;;;;;;;;30;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;;4. Entre 1991-2005;;;;;10,6;12,5;14,2;16,1;19,5;13,9;447;560;735;1016;1300;822;59;314;1336;Estimation directe
B6700;2024;L6700;L6700.1.01;;;;4. Entre 1991-2005;;;;Ensemble 4P+;;;;;;;;;;;;;;35;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;;4. Entre 1991-2005;;;;Ensemble 1P;14,1;14,5;19,0;21,3;23,9;17,8;375;410;445;472;521;450;25;96;386;Estimation directe
B6700;2024;L6700;L6700.1.01;;;;4. Entre 1991-2005;;;;Ensemble 2P;11,4;13,0;14,1;15,9;16,8;14,0;515;600;635;750;809;662;47;104;445;Estimation directe
B6700;2024;L6700;L6700.1.01;;;;4. Entre 1991-2005;;;;Ensemble 3P;10,0;11,6;13,9;15,2;16,4;13,5;697;830;1100;1233;1360;1049;78;79;290;Estimation directe
B6700;2024;L6700;L6700.1.01;;;;4. Entre 1991-2005;;1. Moins de 1 an;;;12,9;13,7;14,1;16,1;21,0;14,7;466;610;650;970;1200;794;54;85;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;;4. Entre 1991-2005;;1. Moins de 1 an;;Appart 1P;;;;;;;;;;;;;;29;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;;4. Entre 1991-2005;;1. Moins de 1 an;;Appart 2P;;;;;;;;;;;;;;32;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;;4. Entre 1991-2005;;1. Moins de 1 an;;Appart 3P;;;;;;;;;;;;;;20;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;;4. Entre 1991-2005;;1. Moins de 1 an;;Appart 4P+;;;;;;;;;;;;;;4;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;;4. Entre 1991-2005;;2. 1 an et plus;;;10,4;11,6;14,2;16,1;19,5;13,6;435;521;761;1052;1360;835;62;229;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;;4. Entre 1991-2005;;2. 1 an et plus;;Appart 1P;13,7;14,5;18,5;19,9;23,0;17,2;370;410;444;472;521;445;26;67;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;;4. Entre 1991-2005;;2. 1 an et plus;;Appart 2P;8,6;11,4;14,6;16,3;16,8;13,7;500;560;664;750;809;658;48;72;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;;4. Entre 1991-2005;;2. 1 an et plus;;Appart 3P;10,0;10,6;13,8;15,2;16,3;13,1;650;830;1000;1250;1360;1027;78;59;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;;4. Entre 1991-2005;;2. 1 an et plus;;Appart 4P+;;;;;;;;;;;;;;31;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;;5. Après 2005;;;;;11,5;12,3;13,2;14,9;17,8;13,6;527;590;731;972;1269;823;61;179;722;Estimation directe
B6700;2024;L6700;L6700.1.01;;;;5. Après 2005;;;;Ensemble 4P+;;;;;;;;;;;;;;26;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;;5. Après 2005;;;;Ensemble 1P;;;;;;;;;;;;;;10;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;;5. Après 2005;;;;Ensemble 2P;12,5;12,7;13,2;14,8;17,8;14,0;567;590;620;711;865;666;47;77;277;Estimation directe
B6700;2024;L6700;L6700.1.01;;;;5. Après 2005;;;;Ensemble 3P;11,5;11,7;12,6;15,1;18,1;13,6;724;767;891;1090;1226;961;71;66;212;Estimation directe
B6700;2024;L6700;L6700.1.01;;;;5. Après 2005;;1. Moins de 1 an;;;11,5;11,8;13,3;14,9;18,5;14,0;567;606;828;1025;1330;863;62;50;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;;5. Après 2005;;1. Moins de 1 an;;Appart 1P;;;;;;;;;;;;;;2;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;;5. Après 2005;;1. Moins de 1 an;;Appart 2P;;;;;;;;;;;;;;26;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;;5. Après 2005;;1. Moins de 1 an;;Appart 3P;;;;;;;;;;;;;;15;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;;5. Après 2005;;1. Moins de 1 an;;Appart 4P+;;;;;;;;;;;;;;7;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;;5. Après 2005;;2. 1 an et plus;;;11,5;12,3;13,1;14,9;17,0;13,4;499;590;696;931;1232;807;60;129;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;;5. Après 2005;;2. 1 an et plus;;Appart 1P;;;;;;;;;;;;;;8;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;;5. Après 2005;;2. 1 an et plus;;Appart 2P;12,5;12,7;13,1;15,3;17,8;14,0;584;590;620;680;823;655;47;51;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;;5. Après 2005;;2. 1 an et plus;;Appart 3P;11,5;11,7;12,3;14,8;16,8;13,2;724;771;891;1071;1221;944;72;51;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;;5. Après 2005;;2. 1 an et plus;;Appart 4P+;;;;;;;;;;;;;;19;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;1. Avant 1946;;;;;;8,4;10,1;12,3;14,5;17,9;11,5;500;595;750;1020;1395;866;75;1559;7816;Estimation directe
B6700;2024;L6700;L6700.1.01;;;1. Avant 1946;;;;Maison;;;;;;;;;;;;;;;3;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;1. Avant 1946;;;;Appart 1P;;14,4;15,8;19,0;22,3;25,0;18,6;381;410;481;525;580;479;26;230;913;Estimation directe
B6700;2024;L6700;L6700.1.01;;;1. Avant 1946;;;;Appart 2P;;10,1;12,5;14,2;16,1;19,2;14,0;478;554;595;670;799;618;44;526;1782;Estimation directe
B6700;2024;L6700;L6700.1.01;;;1. Avant 1946;;;;Appart 3P;;9,0;10,5;12,0;13,9;15,1;11,8;645;695;760;900;995;795;67;403;2200;Estimation directe
B6700;2024;L6700;L6700.1.01;;;1. Avant 1946;;;;Appart 4P;;8,1;9,1;10,6;12,2;13,7;10,6;825;916;1199;1500;1850;1263;119;397;2777;Estimation directe
B6700;2024;L6700;L6700.1.01;;;1. Avant 1946;;;;Appart 5P+;;14,4;15,8;19,0;22,3;25,0;18,6;381;410;481;525;580;479;26;230;913;Estimation directe
B6700;2024;L6700;L6700.1.01;;;1. Avant 1946;;;;Ensemble 1P;;10,1;12,5;14,2;16,1;19,2;14,0;478;554;595;670;799;618;44;526;1792;Estimation directe
B6700;2024;L6700;L6700.1.01;;;1. Avant 1946;;;;Ensemble 2P;;9,0;10,5;12,0;13,9;15,1;11,8;645;697;759;898;995;794;67;404;2223;Estimation directe
B6700;2024;L6700;L6700.1.01;;;1. Avant 1946;;;;Ensemble 3P;;6,2;8,9;10,5;12,0;13,7;10,2;700;881;1171;1416;1850;1221;119;399;2888;Estimation directe
B6700;2024;L6700;L6700.1.01;;;1. Avant 1946;;1. Moins de 1 an;;;;9,9;11,5;13,4;15,7;21,0;12,8;500;580;748;1100;1580;902;71;450;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;1. Avant 1946;;2. 1 an et plus;;;;7,9;9,4;11,7;14,2;16,7;10,9;488;600;753;1010;1348;848;78;1109;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;2. Entre 1946-1970;;;;;;9,0;10,7;12,2;15,7;19,8;11,8;420;523;680;826;1100;725;61;395;3639;Estimation directe
B6700;2024;L6700;L6700.1.01;;;2. Entre 1946-1970;;;;Maison;;;;;;;;;;;;;;;;24;Estimation directe
B6700;2024;L6700;L6700.1.01;;;2. Entre 1946-1970;;;;Appart 1P;;15,7;16,3;17,2;21,4;24,7;18,1;378;400;420;470;497;437;24;102;641;Estimation directe
B6700;2024;L6700;L6700.1.01;;;2. Entre 1946-1970;;;;Appart 2P;;11,2;11,7;12,1;14,7;16,7;12,8;535;560;635;740;752;659;51;114;1101;Estimation directe
B6700;2024;L6700;L6700.1.01;;;2. Entre 1946-1970;;;;Appart 3P;;8,1;9,8;10,9;12,0;13,9;10,8;603;666;780;907;1028;795;74;111;1018;Estimation directe
B6700;2024;L6700;L6700.1.01;;;2. Entre 1946-1970;;;;Appart 4P;;7,7;7,8;10,2;12,2;12,3;10,2;760;765;1077;1328;1514;1110;108;68;854;Estimation directe
B6700;2024;L6700;L6700.1.01;;;2. Entre 1946-1970;;;;Appart 5P+;;15,7;16,3;17,2;21,4;24,7;18,1;378;400;420;470;497;437;24;102;644;Estimation directe
B6700;2024;L6700;L6700.1.01;;;2. Entre 1946-1970;;;;Ensemble 1P;;11,2;11,7;12,1;14,7;16,7;12,8;535;560;635;740;752;659;51;114;1105;Estimation directe
B6700;2024;L6700;L6700.1.01;;;2. Entre 1946-1970;;;;Ensemble 2P;;8,1;9,8;10,9;12,0;13,9;10,8;603;666;780;907;1028;795;74;111;1019;Estimation directe
B6700;2024;L6700;L6700.1.01;;;2. Entre 1946-1970;;;;Ensemble 3P;;7,7;7,8;10,2;12,2;12,3;10,2;760;765;1077;1328;1514;1110;108;68;871;Estimation directe
B6700;2024;L6700;L6700.1.01;;;2. Entre 1946-1970;;1. Moins de 1 an;;;;10,4;11,6;13,3;17,9;24,7;13,2;420;480;667;745;905;661;50;115;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;2. Entre 1946-1970;;2. 1 an et plus;;;;8,0;10,1;12,0;15,6;17,2;11,4;420;543;680;888;1200;749;66;280;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;3. Entre 1971-1990;;;;;;10,0;11,5;14,7;18,0;20,2;13,2;405;450;531;737;913;608;46;505;3672;Estimation directe
B6700;2024;L6700;L6700.1.01;;;3. Entre 1971-1990;;;;Maison;;;;;;;;;;;;;;;;26;Estimation directe
B6700;2024;L6700;L6700.1.01;;;3. Entre 1971-1990;;;;Appart 1P;;15,0;16,3;18,0;20,0;24,5;18,2;380;414;450;490;520;453;25;191;1186;Estimation directe
B6700;2024;L6700;L6700.1.01;;;3. Entre 1971-1990;;;;Appart 2P;;10,0;11,5;12,4;14,5;16,3;12,5;455;540;585;656;730;595;48;200;1362;Estimation directe
B6700;2024;L6700;L6700.1.01;;;3. Entre 1971-1990;;;;Appart 3P;;9,0;10,1;11,2;12,9;14,7;11,3;620;750;785;950;1100;847;75;79;691;Estimation directe
B6700;2024;L6700;L6700.1.01;;;3. Entre 1971-1990;;;;Appart 4P;;;;;;;;;;;;;;;35;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;3. Entre 1971-1990;;;;Appart 5P+;;15,0;16,3;18,0;20,0;24,5;18,2;380;414;450;490;520;453;25;191;1187;Estimation directe
B6700;2024;L6700;L6700.1.01;;;3. Entre 1971-1990;;;;Ensemble 1P;;10,0;11,5;12,4;14,5;16,3;12,5;455;540;585;656;730;595;48;200;1363;Estimation directe
B6700;2024;L6700;L6700.1.01;;;3. Entre 1971-1990;;;;Ensemble 2P;;9,0;10,1;11,2;12,9;14,7;11,3;620;750;785;950;1100;847;75;79;698;Estimation directe
B6700;2024;L6700;L6700.1.01;;;3. Entre 1971-1990;;;;Ensemble 3P;;;;;;;;;;;;;;;35;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;3. Entre 1971-1990;;1. Moins de 1 an;;;;11,5;12,3;17,1;20,0;25,0;14,9;380;450;475;620;800;550;37;153;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;3. Entre 1971-1990;;2. 1 an et plus;;;;9,4;10,7;14,1;17,3;18,9;12,6;405;456;559;765;940;636;51;352;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;4. Entre 1991-2005;;;;;;10,6;12,5;14,2;16,1;19,5;13,9;447;560;735;1016;1300;822;59;314;1336;Estimation directe
B6700;2024;L6700;L6700.1.01;;;4. Entre 1991-2005;;;;Maison;;;;;;;;;;;;;;;;14;Estimation directe
B6700;2024;L6700;L6700.1.01;;;4. Entre 1991-2005;;;;Appart 1P;;14,1;14,5;19,0;21,3;23,9;17,8;375;410;445;472;521;450;25;96;383;Estimation directe
B6700;2024;L6700;L6700.1.01;;;4. Entre 1991-2005;;;;Appart 2P;;11,4;13,0;14,1;15,9;16,8;14,0;515;600;635;750;809;662;47;104;445;Estimation directe
B6700;2024;L6700;L6700.1.01;;;4. Entre 1991-2005;;;;Appart 3P;;10,0;11,6;13,9;15,2;16,4;13,5;697;830;1100;1233;1360;1049;78;79;290;Estimation directe
B6700;2024;L6700;L6700.1.01;;;4. Entre 1991-2005;;;;Appart 4P;;;;;;;;;;;;;;;35;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;4. Entre 1991-2005;;;;Appart 5P+;;14,1;14,5;19,0;21,3;23,9;17,8;375;410;445;472;521;450;25;96;386;Estimation directe
B6700;2024;L6700;L6700.1.01;;;4. Entre 1991-2005;;;;Ensemble 1P;;11,4;13,0;14,1;15,9;16,8;14,0;515;600;635;750;809;662;47;104;445;Estimation directe
B6700;2024;L6700;L6700.1.01;;;4. Entre 1991-2005;;;;Ensemble 2P;;10,0;11,6;13,9;15,2;16,4;13,5;697;830;1100;1233;1360;1049;78;79;290;Estimation directe
B6700;2024;L6700;L6700.1.01;;;4. Entre 1991-2005;;;;Ensemble 3P;;;;;;;;;;;;;;;35;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;4. Entre 1991-2005;;1. Moins de 1 an;;;;12,9;13,7;14,1;16,1;21,0;14,7;466;610;650;970;1200;794;54;85;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;4. Entre 1991-2005;;2. 1 an et plus;;;;10,4;11,6;14,2;16,1;19,5;13,6;435;521;761;1052;1360;835;62;229;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;5. Après 2005;;;;;;11,5;12,3;13,2;14,9;17,8;13,6;527;590;731;972;1269;823;61;179;722;Estimation directe
B6700;2024;L6700;L6700.1.01;;;5. Après 2005;;;;Maison;;;;;;;;;;;;;;;;14;Estimation directe
B6700;2024;L6700;L6700.1.01;;;5. Après 2005;;;;Appart 1P;;;;;;;;;;;;;;;10;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;5. Après 2005;;;;Appart 2P;;12,5;12,7;13,2;14,8;17,8;14,0;567;590;620;711;865;666;47;77;275;Estimation directe
B6700;2024;L6700;L6700.1.01;;;5. Après 2005;;;;Appart 3P;;11,5;11,7;12,6;15,1;18,1;13,6;724;767;891;1090;1226;961;71;66;209;Estimation directe
B6700;2024;L6700;L6700.1.01;;;5. Après 2005;;;;Appart 4P;;;;;;;;;;;;;;;26;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;5. Après 2005;;;;Appart 5P+;;;;;;;;;;;;;;;10;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;5. Après 2005;;;;Ensemble 1P;;12,5;12,7;13,2;14,8;17,8;14,0;567;590;620;711;865;666;47;77;277;Estimation directe
B6700;2024;L6700;L6700.1.01;;;5. Après 2005;;;;Ensemble 2P;;11,5;11,7;12,6;15,1;18,1;13,6;724;767;891;1090;1226;961;71;66;212;Estimation directe
B6700;2024;L6700;L6700.1.01;;;5. Après 2005;;;;Ensemble 3P;;;;;;;;;;;;;;;26;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;5. Après 2005;;1. Moins de 1 an;;;;11,5;11,8;13,3;14,9;18,5;14,0;567;606;828;1025;1330;863;62;50;;Estimation directe
B6700;2024;L6700;L6700.1.01;;;5. Après 2005;;2. 1 an et plus;;;;11,5;12,3;13,1;14,9;17,0;13,4;499;590;696;931;1232;807;60;129;;Estimation directe
B6700;2024;L6700;L6700.1.01;;Maison;;;;;;;;;;;;;;;;;;;;3;;Estimation directe
B6700;2024;L6700;L6700.1.01;;Maison;;;;;;Maison 1-3P;;;;;;;;;;;;;;1;;Estimation directe
B6700;2024;L6700;L6700.1.01;;Maison;;;;;;Maison 4P+;;;;;;;;;;;;;;2;;Estimation directe
B6700;2024;L6700;L6700.1.01;;Maison;;;;;Maison;;;;;;;;;;;;;;;3;;Estimation directe
B6700;2024;L6700;L6700.1.01;;Maison;;;;2. 1 an et plus;;;;;;;;;;;;;;;;3;;Estimation directe
B6700;2024;L6700;L6700.1.01;;Maison;;;;2. 1 an et plus;;Maison 1-3P;;;;;;;;;;;;;;1;;Estimation directe
B6700;2024;L6700;L6700.1.01;;Maison;;;;2. 1 an et plus;;Maison 4P+;;;;;;;;;;;;;;2;;Estimation directe
B6700;2024;L6700;L6700.1.01;;Maison;;;2. 1 an et plus;;;;;;;;;;;;;;;;;3;;Estimation directe
B6700;2024;L6700;L6700.1.01;;Maison;;;2. 1 an et plus;;Maison;;;;;;;;;;;;;;;3;;Estimation directe
B6700;2024;L6700;L6700.1.01;;Maison;;1. Avant 1946;;;;;;;;;;;;;;;;;;3;;Estimation directe
B6700;2024;L6700;L6700.1.01;;Maison;;1. Avant 1946;;;;Maison 1-3P;;;;;;;;;;;;;;1;;Estimation directe
B6700;2024;L6700;L6700.1.01;;Maison;;1. Avant 1946;;;;Maison 4P+;;;;;;;;;;;;;;2;;Estimation directe
B6700;2024;L6700;L6700.1.01;;Maison;;1. Avant 1946;;2. 1 an et plus;;;;;;;;;;;;;;;;3;;Estimation directe
B6700;2024;L6700;L6700.1.01;;Maison;;2. Entre 1946-1970;;;;;;;;;;;;;;;;;;;24;Estimation directe
B6700;2024;L6700;L6700.1.01;;Maison;;2. Entre 1946-1970;;;;Maison 1-3P;;;;;;;;;;;;;;;8;Estimation directe
B6700;2024;L6700;L6700.1.01;;Maison;;2. Entre 1946-1970;;;;Maison 4P+;;;;;;;;;;;;;;;17;Estimation directe
B6700;2024;L6700;L6700.1.01;;Maison;;3. Entre 1971-1990;;;;;;;;;;;;;;;;;;;26;Estimation directe
B6700;2024;L6700;L6700.1.01;;Maison;;3. Entre 1971-1990;;;;Maison 1-3P;;;;;;;;;;;;;;;9;Estimation directe
B6700;2024;L6700;L6700.1.01;;Maison;;3. Entre 1971-1990;;;;Maison 4P+;;;;;;;;;;;;;;;17;Estimation directe
B6700;2024;L6700;L6700.1.01;;Maison;;4. Entre 1991-2005;;;;;;;;;;;;;;;;;;;14;Estimation directe
B6700;2024;L6700;L6700.1.01;;Maison;;4. Entre 1991-2005;;;;Maison 1-3P;;;;;;;;;;;;;;;3;Estimation directe
B6700;2024;L6700;L6700.1.01;;Maison;;4. Entre 1991-2005;;;;Maison 4P+;;;;;;;;;;;;;;;11;Estimation directe
B6700;2024;L6700;L6700.1.01;;Maison;;5. Après 2005;;;;;;;;;;;;;;;;;;;14;Estimation directe
B6700;2024;L6700;L6700.1.01;;Maison;;5. Après 2005;;;;Maison 1-3P;;;;;;;;;;;;;;;5;Estimation directe
B6700;2024;L6700;L6700.1.01;;Maison;;5. Après 2005;;;;Maison 4P+;;;;;;;;;;;;;;;9;Estimation directe
B6700;2024;L6700;L6700.1.01;;Maison;1. Avant 1946;;;;;;;;;;;;;;;;;;;3;;Estimation directe
B6700;2024;L6700;L6700.1.01;;Maison;1. Avant 1946;;;;Maison;;;;;;;;;;;;;;;3;;Estimation directe
B6700;2024;L6700;L6700.1.01;;Maison;1. Avant 1946;;2. 1 an et plus;;;;;;;;;;;;;;;;;3;;Estimation directe
B6700;2024;L6700;L6700.1.01;;Maison;2. Entre 1946-1970;;;;;;;;;;;;;;;;;;;;24;Estimation directe
B6700;2024;L6700;L6700.1.01;;Maison;2. Entre 1946-1970;;;;Maison;;;;;;;;;;;;;;;;24;Estimation directe
B6700;2024;L6700;L6700.1.01;;Maison;3. Entre 1971-1990;;;;;;;;;;;;;;;;;;;;26;Estimation directe
B6700;2024;L6700;L6700.1.01;;Maison;3. Entre 1971-1990;;;;Maison;;;;;;;;;;;;;;;;26;Estimation directe
B6700;2024;L6700;L6700.1.01;;Maison;4. Entre 1991-2005;;;;;;;;;;;;;;;;;;;;14;Estimation directe
B6700;2024;L6700;L6700.1.01;;Maison;4. Entre 1991-2005;;;;Maison;;;;;;;;;;;;;;;;14;Estimation directe
B6700;2024;L6700;L6700.1.01;;Maison;5. Après 2005;;;;;;;;;;;;;;;;;;;;14;Estimation directe
B6700;2024;L6700;L6700.1.01;;Maison;5. Après 2005;;;;Maison;;;;;;;;;;;;;;;;14;Estimation directe
B6700;2024;L6700;L6700.1.01;;Appartement;;;;;;;9,0;10,8;12,9;15,4;19,1;12,1;450;552;714;945;1280;805;66;2949;16962;Estimation directe
B6700;2024;L6700;L6700.1.01;;Appartement;;;;;;Appart 1P;14,4;16,0;18,0;21,0;24,8;18,2;380;410;450;500;550;459;25;629;3241;Estimation directe
B6700;2024;L6700;L6700.1.01;;Appartement;;;;;;Appart 2P;10,4;12,2;13,9;15,6;18,4;13,6;500;555;605;688;790;626;46;1021;4966;Estimation directe
B6700;2024;L6700;L6700.1.01;;Appartement;;;;;;Appart 3P;9,0;10,4;11,9;13,9;15,1;11,9;645;700;785;945;1100;831;70;738;4408;Estimation directe
B6700;2024;L6700;L6700.1.01;;Appartement;;;;;;Appart 4P+;8,0;9,1;10,6;12,2;13,7;10,7;817;900;1185;1416;1850;1239;116;561;4347;Estimation directe
B6700;2024;L6700;L6700.1.01;;Appartement;;;;;Appart 1P;;14,4;16,0;18,0;21,0;24,8;18,2;380;410;450;500;550;459;25;629;3241;Estimation directe
B6700;2024;L6700;L6700.1.01;;Appartement;;;;;Appart 2P;;10,4;12,2;13,9;15,6;18,4;13,6;500;555;605;688;790;626;46;1021;4966;Estimation directe
B6700;2024;L6700;L6700.1.01;;Appartement;;;;;Appart 3P;;9,0;10,4;11,9;13,9;15,1;11,9;645;700;785;945;1100;831;70;738;4408;Estimation directe
B6700;2024;L6700;L6700.1.01;;Appartement;;;;;Appart 4P;;8,0;9,1;10,6;12,2;13,7;10,7;817;900;1185;1416;1850;1239;116;561;4347;Estimation directe
B6700;2024;L6700;L6700.1.01;;Appartement;;;;1. Moins de 1 an;;;10,3;11,9;13,9;17,1;22,3;13,2;450;550;695;928;1345;812;62;853;;Estimation directe
B6700;2024;L6700;L6700.1.01;;Appartement;;;;1. Moins de 1 an;;Appart 1P;15,0;17,9;20,0;24,7;26,5;19,9;380;415;450;500;553;465;23;234;;Estimation directe
B6700;2024;L6700;L6700.1.01;;Appartement;;;;1. Moins de 1 an;;Appart 2P;11,5;12,3;14,1;16,0;20,0;14,4;533;575;620;730;815;653;45;340;;Estimation directe
B6700;2024;L6700;L6700.1.01;;Appartement;;;;1. Moins de 1 an;;Appart 3P;10,1;11,3;12,7;14,1;15,2;12,7;645;700;781;945;1159;836;66;177;;Estimation directe
B6700;2024;L6700;L6700.1.01;;Appartement;;;;1. Moins de 1 an;;Appart 4P+;9,0;10,0;11,5;13,0;14,0;11,5;864;1054;1250;1650;2100;1397;122;102;;Estimation directe
B6700;2024;L6700;L6700.1.01;;Appartement;;;;2. 1 an et plus;;;8,5;10,2;12,3;15,0;17,7;11,7;447;560;724;950;1266;801;68;2096;;Estimation directe
B6700;2024;L6700;L6700.1.01;;Appartement;;;;2. 1 an et plus;;Appart 1P;14,3;15,7;17,2;19,8;22,1;17,3;378;404;450;495;530;455;26;395;;Estimation directe
B6700;2024;L6700;L6700.1.01;;Appartement;;;;2. 1 an et plus;;Appart 2P;9,1;11,8;13,4;15,3;17,3;13,2;461;550;595;668;771;610;46;681;;Estimation directe
B6700;2024;L6700;L6700.1.01;;Appartement;;;;2. 1 an et plus;;Appart 3P;8,5;10,1;11,5;13,7;15,1;11,6;650;700;787;942;1100;829;72;561;;Estimation directe
B6700;2024;L6700;L6700.1.01;;Appartement;;;;2. 1 an et plus;;Appart 4P+;7,7;8,9;10,3;11,9;13,3;10,4;766;886;1130;1350;1800;1181;114;459;;Estimation directe
B6700;2024;L6700;L6700.1.01;;Appartement;;;1. Moins de 1 an;;;;10,3;11,9;13,9;17,1;22,3;13,2;450;550;695;928;1345;812;62;853;;Estimation directe
B6700;2024;L6700;L6700.1.01;;Appartement;;;1. Moins de 1 an;;Appart 1P;;15,0;17,9;20,0;24,7;26,5;19,9;380;415;450;500;553;465;23;234;;Estimation directe
B6700;2024;L6700;L6700.1.01;;Appartement;;;1. Moins de 1 an;;Appart 2P;;11,5;12,3;14,1;16,0;20,0;14,4;533;575;620;730;815;653;45;340;;Estimation directe
B6700;2024;L6700;L6700.1.01;;Appartement;;;1. Moins de 1 an;;Appart 3P;;10,1;11,3;12,7;14,1;15,2;12,7;645;700;781;945;1159;836;66;177;;Estimation directe
B6700;2024;L6700;L6700.1.01;;Appartement;;;1. Moins de 1 an;;Appart 4P;;9,0;10,0;11,5;13,0;14,0;11,5;864;1054;1250;1650;2100;1397;122;102;;Estimation directe
B6700;2024;L6700;L6700.1.01;;Appartement;;;2. 1 an et plus;;;;8,5;10,2;12,3;15,0;17,7;11,7;447;560;724;950;1266;801;68;2096;;Estimation directe
B6700;2024;L6700;L6700.1.01;;Appartement;;;2. 1 an et plus;;Appart 1P;;14,3;15,7;17,2;19,8;22,1;17,3;378;404;450;495;530;455;26;395;;Estimation directe
B6700;2024;L6700;L6700.1.01;;Appartement;;;2. 1 an et plus;;Appart 2P;;9,1;11,8;13,4;15,3;17,3;13,2;461;550;595;668;771;610;46;681;;Estimation directe
B6700;2024;L6700;L6700.1.01;;Appartement;;;2. 1 an et plus;;Appart 3P;;8,5;10,1;11,5;13,7;15,1;11,6;650;700;787;942;1100;829;72;561;;Estimation directe
B6700;2024;L6700;L6700.1.01;;Appartement;;;2. 1 an et plus;;Appart 4P;;7,7;8,9;10,3;11,9;13,3;10,4;766;886;1130;1350;1800;1181;114;459;;Estimation directe
B6700;2024;L6700;L6700.1.01;;Appartement;;1. Avant 1946;;;;;8,9;10,3;12,5;14,5;18,0;11,8;498;595;753;1030;1400;869;74;1556;7672;Estimation directe
B6700;2024;L6700;L6700.1.01;;Appartement;;1. Avant 1946;;;;Appart 1P;14,4;15,8;19,0;22,3;25,0;18,6;381;410;481;525;580;479;26;230;913;Estimation directe
