Commune,Code postal,Type local,Surface reelle bati,Valeur fonciere,Prix_m2,Date mutation
RENNES,35000.0,Appartement,18.0,170300.0,9461.111111111111,09/01/2024
RENNES,35000.0,Appartement,15.0,170300.0,11353.333333333334,09/01/2024
RENNES,35700.0,Appartement,45.0,148000.0,3288.8888888888887,15/01/2024
RENNES,35000.0,Appartement,16.0,98000.0,6125.0,03/01/2024
RENNES,35000.0,Appartement,24.0,90000.0,3750.0,03/01/2024
RENNES,35000.0,Appartement,36.0,83300.0,2313.8888888888887,19/01/2024
RENNES,35000.0,Appartement,35.0,129000.0,3685.714285714286,08/01/2024
RENNES,35200.0,Appartement,29.0,146100.0,5037.931034482759,19/01/2024
RENNES,35700.0,Appartement,23.0,119500.0,5195.652173913043,05/01/2024
RENNES,35200.0,Appartement,15.0,65000.0,4333.333333333333,17/01/2024
RENNES,35700.0,Appartement,23.0,68000.0,2956.521739130435,29/01/2024
RENNES,35000.0,Appartement,42.0,196500.0,4678.571428571428,12/01/2024
RENNES,35700.0,Appartement,10.0,62000.0,6200.0,04/01/2024
RENNES,35000.0,Appartement,41.0,217350.0,5301.219512195122,25/01/2024
RENNES,35000.0,Appartement,28.0,122000.0,4357.142857142857,16/01/2024
RENNES,35200.0,Appartement,44.0,129000.0,2931.818181818182,08/01/2024
RENNES,35700.0,Appartement,41.0,185000.0,4512.195121951219,31/01/2024
RENNES,35000.0,Appartement,16.0,100500.0,6281.25,25/01/2024
RENNES,35000.0,Appartement,43.0,145000.0,3372.093023255814,19/01/2024
RENNES,35000.0,Appartement,20.0,109000.0,5450.0,05/01/2024
RENNES,35000.0,Appartement,23.0,129900.0,5647.826086956522,02/02/2024
RENNES,35700.0,Appartement,32.0,135500.0,4234.375,18/01/2024
RENNES,35000.0,Appartement,44.0,220000.0,5000.0,15/01/2024
RENNES,35000.0,Appartement,14.0,62000.0,4428.571428571428,05/01/2024
RENNES,35000.0,Appartement,21.0,112250.0,5345.238095238095,19/01/2024
RENNES,35000.0,Appartement,34.0,115000.0,3382.3529411764707,09/01/2024
RENNES,35000.0,Appartement,17.0,102000.0,6000.0,12/01/2024
RENNES,35000.0,Appartement,10.0,51000.0,5100.0,31/01/2024
RENNES,35700.0,Appartement,39.0,164000.0,4205.128205128205,24/01/2024
RENNES,35000.0,Appartement,19.0,89000.0,4684.210526315789,30/01/2024
RENNES,35000.0,Appartement,38.0,142000.0,3736.842105263158,24/01/2024
RENNES,35000.0,Appartement,25.0,125000.0,5000.0,22/01/2024
RENNES,35000.0,Appartement,21.0,97200.0,4628.571428571428,31/01/2024
RENNES,35000.0,Appartement,18.0,93000.0,5166.666666666667,22/01/2024
RENNES,35000.0,Appartement,35.0,122000.0,3485.714285714286,01/02/2024
RENNES,35000.0,Appartement,27.0,156500.0,5796.2962962962965,26/01/2024
RENNES,35000.0,Appartement,17.0,112000.0,6588.235294117647,31/01/2024
RENNES,35000.0,Appartement,20.0,86000.0,4300.0,30/01/2024
RENNES,35200.0,Appartement,32.0,91000.0,2843.75,29/01/2024
RENNES,35000.0,Appartement,23.0,89000.0,3869.5652173913045,02/02/2024
RENNES,35000.0,Appartement,15.0,55000.0,3666.6666666666665,09/02/2024
RENNES,35000.0,Appartement,36.0,143300.0,3980.5555555555557,01/02/2024
RENNES,35000.0,Appartement,40.0,535000.0,13375.0,09/02/2024
RENNES,35000.0,Appartement,22.0,535000.0,24318.18181818182,09/02/2024
RENNES,35000.0,Appartement,36.0,160000.0,4444.444444444444,05/02/2024
RENNES,35700.0,Appartement,15.0,80000.0,5333.333333333333,31/01/2024
RENNES,35000.0,Appartement,31.0,140300.0,4525.806451612903,26/01/2024
RENNES,35000.0,Appartement,25.0,61000.0,2440.0,31/01/2024
RENNES,35000.0,Appartement,30.0,137000.0,4566.666666666667,31/01/2024
RENNES,35000.0,Appartement,23.0,98000.0,4260.869565217391,19/01/2024
RENNES,35000.0,Appartement,43.0,164500.0,3825.5813953488373,07/02/2024
RENNES,35000.0,Appartement,35.0,142500.0,4071.4285714285716,22/01/2024
RENNES,35000.0,Appartement,34.0,140000.0,4117.64705882353,09/02/2024
RENNES,35700.0,Appartement,35.0,120000.0,3428.5714285714284,29/01/2024
RENNES,35700.0,Appartement,24.0,100000.0,4166.666666666667,29/01/2024
RENNES,35000.0,Appartement,34.0,158000.0,4647.058823529412,31/01/2024
RENNES,35200.0,Appartement,45.0,165257.0,3672.3777777777777,19/01/2024
RENNES,35200.0,Appartement,44.0,132000.0,3000.0,14/02/2024
RENNES,35700.0,Appartement,23.0,165000.0,7173.913043478261,06/02/2024
RENNES,35700.0,Appartement,23.0,165000.0,7173.913043478261,06/02/2024
RENNES,35000.0,Appartement,12.0,50000.0,4166.666666666667,14/02/2024
RENNES,35200.0,Appartement,32.0,100000.0,3125.0,16/02/2024
RENNES,35000.0,Appartement,33.0,100000.0,3030.3030303030305,02/02/2024
RENNES,35000.0,Appartement,40.0,670000.0,16750.0,25/01/2024
RENNES,35000.0,Appartement,15.0,670000.0,44666.666666666664,25/01/2024
RENNES,35000.0,Appartement,13.0,670000.0,51538.46153846154,25/01/2024
RENNES,35000.0,Appartement,30.0,670000.0,22333.333333333332,25/01/2024
RENNES,35000.0,Appartement,18.0,670000.0,37222.22222222222,25/01/2024
RENNES,35000.0,Appartement,28.0,105000.0,3750.0,09/02/2024
RENNES,35000.0,Appartement,18.0,64560.0,3586.6666666666665,25/01/2024
RENNES,35000.0,Appartement,22.0,115000.0,5227.272727272727,16/02/2024
RENNES,35000.0,Appartement,32.0,133000.0,4156.25,16/02/2024
RENNES,35000.0,Appartement,28.0,340000.0,12142.857142857143,25/01/2024
RENNES,35000.0,Appartement,25.0,340000.0,13600.0,25/01/2024
RENNES,35000.0,Appartement,41.0,160000.0,3902.439024390244,19/02/2024
RENNES,35000.0,Appartement,18.0,97500.0,5416.666666666667,12/02/2024
RENNES,35000.0,Appartement,26.0,109000.0,4192.307692307692,15/02/2024
RENNES,35000.0,Appartement,20.0,100000.0,5000.0,22/01/2024
RENNES,35000.0,Appartement,13.0,73000.0,5615.384615384615,06/02/2024
RENNES,35000.0,Appartement,39.0,148200.0,3800.0,14/02/2024
RENNES,35000.0,Appartement,25.0,90000.0,3600.0,09/02/2024
RENNES,35700.0,Appartement,43.0,164000.0,3813.953488372093,13/02/2024
RENNES,35000.0,Appartement,38.0,110000.0,2894.7368421052633,29/01/2024
RENNES,35000.0,Appartement,42.0,107000.0,2547.6190476190477,19/02/2024
RENNES,35000.0,Appartement,30.0,110000.0,3666.6666666666665,14/02/2024
RENNES,35000.0,Appartement,10.0,10000.0,1000.0,16/02/2024
RENNES,35000.0,Appartement,12.0,19000.0,1583.3333333333333,16/02/2024
RENNES,35000.0,Appartement,42.0,165000.0,3928.5714285714284,22/02/2024
RENNES,35700.0,Appartement,22.0,126000.0,5727.272727272727,26/02/2024
RENNES,35000.0,Appartement,35.0,118000.0,3371.4285714285716,23/02/2024
RENNES,35700.0,Appartement,34.0,152500.0,4485.294117647059,28/02/2024
RENNES,35000.0,Appartement,25.0,87500.0,3500.0,26/02/2024
RENNES,35000.0,Appartement,39.0,161500.0,4141.025641025641,23/02/2024
RENNES,35000.0,Appartement,42.0,120000.0,2857.1428571428573,13/02/2024
RENNES,35000.0,Appartement,37.0,210000.0,5675.675675675676,23/02/2024
RENNES,35000.0,Appartement,33.0,560000.0,16969.696969696968,16/02/2024
RENNES,35000.0,Appartement,33.0,560000.0,16969.696969696968,16/02/2024
RENNES,35000.0,Appartement,25.0,123000.0,4920.0,20/02/2024
RENNES,35000.0,Appartement,28.0,162000.0,5785.714285714285,23/02/2024
RENNES,35000.0,Appartement,29.0,105000.0,3620.689655172414,28/02/2024
RENNES,35000.0,Appartement,24.0,105000.0,4375.0,28/02/2024
RENNES,35000.0,Appartement,45.0,225000.0,5000.0,27/02/2024
RENNES,35000.0,Appartement,16.0,50500.0,3156.25,16/02/2024
RENNES,35000.0,Appartement,9.0,45500.0,5055.555555555556,15/02/2024
RENNES,35000.0,Appartement,41.0,179000.0,4365.8536585365855,15/02/2024
RENNES,35000.0,Appartement,41.0,170000.0,4146.341463414634,16/02/2024
RENNES,35000.0,Appartement,41.0,160000.0,3902.439024390244,01/03/2024
RENNES,35700.0,Appartement,40.0,157000.0,3925.0,14/02/2024
RENNES,35000.0,Appartement,44.0,102000.0,2318.181818181818,09/02/2024
RENNES,35000.0,Appartement,17.0,850000.0,50000.0,12/02/2024
RENNES,35000.0,Appartement,40.0,850000.0,21250.0,12/02/2024
RENNES,35000.0,Appartement,20.0,850000.0,42500.0,12/02/2024
RENNES,35000.0,Appartement,26.0,850000.0,32692.30769230769,12/02/2024
RENNES,35000.0,Appartement,15.0,95000.0,6333.333333333333,13/02/2024
RENNES,35000.0,Appartement,31.0,115000.0,3709.6774193548385,27/02/2024
RENNES,35700.0,Appartement,38.0,148000.0,3894.7368421052633,14/02/2024
RENNES,35200.0,Appartement,34.0,86000.0,2529.4117647058824,23/02/2024
RENNES,35000.0,Appartement,40.0,170000.0,4250.0,22/02/2024
RENNES,35000.0,Appartement,15.0,80000.0,5333.333333333333,21/02/2024
RENNES,35000.0,Appartement,35.0,140000.0,4000.0,29/02/2024
RENNES,35000.0,Appartement,27.0,90000.0,3333.3333333333335,12/02/2024
RENNES,35000.0,Appartement,15.0,127975.0,8531.666666666666,07/03/2024
RENNES,35000.0,Appartement,43.0,109656.0,2550.139534883721,01/03/2024
RENNES,35000.0,Appartement,12.0,42000.0,3500.0,23/02/2024
RENNES,35000.0,Appartement,26.0,89000.0,3423.076923076923,21/02/2024
RENNES,35000.0,Appartement,28.0,118000.0,4214.285714285715,21/02/2024
RENNES,35200.0,Appartement,45.0,103000.0,2288.8888888888887,12/02/2024
RENNES,35000.0,Appartement,34.0,94000.0,2764.705882352941,23/02/2024
RENNES,35700.0,Appartement,11.0,45000.0,4090.909090909091,19/02/2024
RENNES,35000.0,Appartement,35.0,135000.0,3857.1428571428573,26/02/2024
RENNES,35000.0,Appartement,27.0,111000.0,4111.111111111111,06/03/2024
RENNES,35000.0,Appartement,43.0,154500.0,3593.0232558139537,23/02/2024
RENNES,35000.0,Appartement,22.0,87500.0,3977.2727272727275,07/03/2024
RENNES,35000.0,Appartement,18.0,65000.0,3611.1111111111113,23/02/2024
RENNES,35000.0,Appartement,40.0,125000.0,3125.0,22/02/2024
RENNES,35000.0,Appartement,18.0,64560.0,3586.6666666666665,14/02/2024
RENNES,35000.0,Appartement,33.0,135000.0,4090.909090909091,28/02/2024
RENNES,35000.0,Appartement,43.0,180000.0,4186.046511627907,07/03/2024
RENNES,35000.0,Appartement,35.0,154000.0,4400.0,19/02/2024
RENNES,35000.0,Appartement,30.0,148149.0,4938.3,11/03/2024
RENNES,35200.0,Appartement,34.0,145500.0,4279.411764705882,29/02/2024
RENNES,35000.0,Appartement,39.0,180000.0,4615.384615384615,07/03/2024
RENNES,35000.0,Appartement,20.0,92500.0,4625.0,16/02/2024
RENNES,35000.0,Appartement,36.0,88500.0,2458.3333333333335,27/02/2024
RENNES,35000.0,Appartement,34.0,74000.0,2176.470588235294,08/03/2024
RENNES,35200.0,Appartement,28.0,537000.0,19178.571428571428,15/03/2024
RENNES,35000.0,Appartement,40.0,191809.0,4795.225,11/03/2024
RENNES,35000.0,Appartement,45.0,140000.0,3111.1111111111113,07/03/2024
RENNES,35000.0,Appartement,15.0,70000.0,4666.666666666667,23/02/2024
RENNES,35000.0,Appartement,28.0,160000.0,5714.285714285715,14/03/2024
RENNES,35000.0,Appartement,30.0,60300.0,2010.0,29/02/2024
RENNES,35700.0,Appartement,12.0,75000.0,6250.0,15/03/2024
RENNES,35200.0,Appartement,44.0,189940.0,4316.818181818182,26/02/2024
RENNES,35700.0,Appartement,28.0,120000.0,4285.714285714285,29/02/2024
RENNES,35000.0,Appartement,32.0,151660.0,4739.375,18/03/2024
RENNES,35200.0,Appartement,39.0,129000.0,3307.6923076923076,15/03/2024
RENNES,35700.0,Appartement,23.0,110000.0,4782.608695652174,18/03/2024
RENNES,35700.0,Appartement,36.0,181300.0,5036.111111111111,29/02/2024
RENNES,35000.0,Appartement,23.0,90000.0,3913.0434782608695,26/02/2024
RENNES,35200.0,Appartement,45.0,150000.0,3333.3333333333335,28/02/2024
RENNES,35000.0,Appartement,37.0,185000.0,5000.0,20/03/2024
RENNES,35000.0,Appartement,41.0,170000.0,4146.341463414634,05/03/2024
RENNES,35000.0,Appartement,30.0,120000.0,4000.0,25/03/2024
RENNES,35000.0,Appartement,10.0,67000.0,6700.0,17/01/2024
RENNES,35000.0,Appartement,16.0,100000.0,6250.0,25/03/2024
RENNES,35000.0,Appartement,38.0,187000.0,4921.0526315789475,25/03/2024
RENNES,35700.0,Appartement,12.0,67500.0,5625.0,08/03/2024
RENNES,35000.0,Appartement,20.0,129000.0,6450.0,19/03/2024
RENNES,35000.0,Appartement,43.0,180000.0,4186.046511627907,20/03/2024
RENNES,35700.0,Appartement,15.0,95000.0,6333.333333333333,27/03/2024
RENNES,35000.0,Appartement,44.0,215000.0,4886.363636363636,05/03/2024
RENNES,35000.0,Appartement,19.0,75000.0,3947.3684210526317,07/03/2024
RENNES,35000.0,Appartement,16.0,65000.0,4062.5,27/03/2024
RENNES,35000.0,Appartement,24.0,79000.0,3291.6666666666665,20/03/2024
RENNES,35700.0,Appartement,32.0,121000.0,3781.25,20/03/2024
RENNES,35200.0,Appartement,23.0,93000.0,4043.478260869565,13/03/2024
RENNES,35200.0,Appartement,45.0,163500.0,3633.3333333333335,25/03/2024
RENNES,35700.0,Appartement,24.0,85000.0,3541.6666666666665,29/03/2024
RENNES,35000.0,Appartement,28.0,150600.0,5378.571428571428,14/03/2024
RENNES,35700.0,Appartement,20.0,85000.0,4250.0,26/03/2024
RENNES,35700.0,Appartement,12.0,185000.0,15416.666666666666,29/03/2024
RENNES,35700.0,Appartement,24.0,185000.0,7708.333333333333,29/03/2024
RENNES,35000.0,Appartement,40.0,150000.0,3750.0,27/03/2024
RENNES,35000.0,Appartement,32.0,225000.0,7031.25,26/03/2024
RENNES,35000.0,Appartement,44.0,225000.0,5113.636363636364,26/03/2024
RENNES,35000.0,Appartement,13.0,71700.0,5515.384615384615,18/03/2024
RENNES,35700.0,Appartement,19.0,100000.0,5263.1578947368425,29/03/2024
RENNES,35000.0,Appartement,40.0,125000.0,3125.0,26/03/2024
RENNES,35000.0,Appartement,44.0,150000.0,3409.090909090909,29/03/2024
RENNES,35000.0,Appartement,34.0,98000.0,2882.3529411764707,20/03/2024
RENNES,35700.0,Appartement,20.0,82500.0,4125.0,22/03/2024
RENNES,35000.0,Appartement,30.0,128000.0,4266.666666666667,15/03/2024
RENNES,35000.0,Appartement,32.0,121125.0,3785.15625,30/03/2024
RENNES,35000.0,Appartement,20.0,108000.0,5400.0,25/03/2024
RENNES,35000.0,Appartement,29.0,135000.0,4655.172413793103,26/03/2024
RENNES,35000.0,Appartement,42.0,180000.0,4285.714285714285,13/03/2024
RENNES,35000.0,Appartement,43.0,110000.0,2558.139534883721,13/03/2024
RENNES,35000.0,Appartement,21.0,127000.0,6047.619047619048,22/03/2024
RENNES,35000.0,Appartement,23.0,91786.81,3990.7308695652173,18/03/2024
RENNES,35000.0,Appartement,22.0,130000.0,5909.090909090909,06/03/2024
RENNES,35000.0,Appartement,20.0,65000.0,3250.0,03/04/2024
RENNES,35000.0,Appartement,44.0,475000.0,10795.454545454546,03/04/2024
RENNES,35700.0,Appartement,23.0,105000.0,4565.217391304348,26/03/2024
RENNES,35200.0,Appartement,36.0,100000.0,2777.777777777778,05/04/2024
RENNES,35000.0,Appartement,36.0,125000.0,3472.222222222222,26/03/2024
RENNES,35700.0,Appartement,20.0,86700.0,4335.0,29/03/2024
RENNES,35000.0,Appartement,32.0,90000.0,2812.5,06/04/2024
RENNES,35000.0,Appartement,40.0,210000.0,5250.0,02/04/2024
RENNES,35000.0,Appartement,21.0,97000.0,4619.047619047619,11/04/2024
RENNES,35700.0,Appartement,45.0,170000.0,3777.777777777778,28/03/2024
RENNES,35000.0,Appartement,19.0,178100.0,9373.684210526315,02/04/2024
RENNES,35000.0,Appartement,40.0,170000.0,4250.0,20/03/2024
RENNES,35700.0,Appartement,28.0,68000.0,2428.5714285714284,05/04/2024
RENNES,35000.0,Appartement,14.0,84000.0,6000.0,22/03/2024
RENNES,35700.0,Appartement,19.0,89200.0,4694.736842105263,28/03/2024
RENNES,35000.0,Appartement,19.0,105000.0,5526.315789473684,28/03/2024
RENNES,35000.0,Appartement,9.0,380000.0,42222.22222222222,08/04/2024
RENNES,35000.0,Appartement,20.0,97000.0,4850.0,29/03/2024
RENNES,35000.0,Appartement,16.0,100000.0,6250.0,04/04/2024
RENNES,35000.0,Appartement,45.0,120000.0,2666.6666666666665,26/03/2024
RENNES,35000.0,Appartement,11.0,55900.0,5081.818181818182,12/04/2024
RENNES,35000.0,Appartement,36.0,185000.0,5138.888888888889,15/04/2024
RENNES,35000.0,Appartement,9.0,37000.0,4111.111111111111,15/04/2024
RENNES,35000.0,Appartement,31.0,167700.0,5409.677419354839,15/04/2024
RENNES,35000.0,Appartement,18.0,96000.0,5333.333333333333,18/04/2024
RENNES,35000.0,Appartement,17.0,75000.0,4411.764705882353,26/03/2024
RENNES,35000.0,Appartement,31.0,126800.0,4090.3225806451615,22/03/2024
RENNES,35000.0,Appartement,40.0,115000.0,2875.0,22/03/2024
RENNES,35000.0,Appartement,20.0,116130.0,5806.5,22/03/2024
RENNES,35000.0,Appartement,18.0,90000.0,5000.0,16/04/2024
RENNES,35000.0,Appartement,17.0,90000.0,5294.117647058823,05/04/2024
RENNES,35000.0,Appartement,20.0,128000.0,6400.0,17/04/2024
RENNES,35700.0,Appartement,42.0,167000.0,3976.190476190476,09/04/2024
RENNES,35000.0,Appartement,44.0,171000.0,3886.3636363636365,17/04/2024
RENNES,35000.0,Appartement,45.0,205000.0,4555.555555555556,12/04/2024
RENNES,35000.0,Appartement,28.0,520000.0,18571.428571428572,27/03/2024
RENNES,35000.0,Appartement,30.0,520000.0,17333.333333333332,27/03/2024
RENNES,35000.0,Appartement,30.0,520000.0,17333.333333333332,27/03/2024
RENNES,35000.0,Appartement,28.0,520000.0,18571.428571428572,27/03/2024
RENNES,35000.0,Appartement,30.0,520000.0,17333.333333333332,27/03/2024
RENNES,35000.0,Appartement,23.0,113500.0,4934.782608695652,02/04/2024
RENNES,35000.0,Appartement,37.0,150000.0,4054.054054054054,28/03/2024
RENNES,35000.0,Appartement,30.0,155500.0,5183.333333333333,15/04/2024
RENNES,35000.0,Appartement,39.0,155000.0,3974.358974358974,19/04/2024
RENNES,35000.0,Appartement,41.0,175000.0,4268.292682926829,10/04/2024
RENNES,35000.0,Appartement,30.0,68000.0,2266.6666666666665,02/04/2024
RENNES,35000.0,Appartement,20.0,68000.0,3400.0,02/04/2024
RENNES,35700.0,Appartement,43.0,234945.0,5463.837209302325,25/04/2024
RENNES,35000.0,Appartement,18.0,386000.0,21444.444444444445,11/04/2024
RENNES,35000.0,Appartement,18.0,386000.0,21444.444444444445,11/04/2024
RENNES,35000.0,Appartement,33.0,92500.0,2803.030303030303,27/03/2024
RENNES,35000.0,Appartement,39.0,211000.0,5410.25641025641,19/04/2024
RENNES,35000.0,Appartement,26.0,109000.0,4192.307692307692,13/03/2024
RENNES,35700.0,Appartement,42.0,265000.0,6309.523809523809,15/04/2024
RENNES,35000.0,Appartement,44.0,163956.48,3726.2836363636366,29/04/2024
RENNES,35700.0,Appartement,29.0,96000.0,3310.344827586207,30/04/2024
RENNES,35000.0,Appartement,40.0,90000.0,2250.0,19/04/2024
RENNES,35000.0,Appartement,42.0,180000.0,4285.714285714285,29/04/2024
RENNES,35000.0,Appartement,35.0,90000.0,2571.4285714285716,30/04/2024
RENNES,35000.0,Appartement,25.0,105000.0,4200.0,16/02/2024
RENNES,35000.0,Appartement,20.0,98700.0,4935.0,30/04/2024
RENNES,35000.0,Appartement,16.0,95000.0,5937.5,29/04/2024
RENNES,35000.0,Appartement,44.0,270000.0,6136.363636363636,10/04/2024
RENNES,35700.0,Appartement,29.0,113000.0,3896.551724137931,25/03/2024
RENNES,35000.0,Appartement,45.0,170000.0,3777.777777777778,17/04/2024
RENNES,35000.0,Appartement,26.0,120000.0,4615.384615384615,29/04/2024
RENNES,35000.0,Appartement,35.0,135000.0,3857.1428571428573,15/04/2024
RENNES,35000.0,Appartement,40.0,168850.0,4221.25,12/04/2024
RENNES,35000.0,Appartement,24.0,97000.0,4041.6666666666665,29/04/2024
RENNES,35000.0,Appartement,27.0,114000.0,4222.222222222223,12/04/2024
RENNES,35000.0,Appartement,38.0,170000.0,4473.684210526316,10/04/2024
RENNES,35000.0,Appartement,45.0,190000.0,4222.222222222223,18/04/2024
RENNES,35000.0,Appartement,32.0,157000.0,4906.25,23/04/2024
RENNES,35000.0,Appartement,28.0,100000.0,3571.4285714285716,07/05/2024
RENNES,35700.0,Appartement,43.0,145000.0,3372.093023255814,17/04/2024
RENNES,35000.0,Appartement,19.0,74000.0,3894.7368421052633,07/05/2024
RENNES,35000.0,Appartement,42.0,110000.0,2619.0476190476193,07/05/2024
RENNES,35000.0,Appartement,42.0,140000.0,3333.3333333333335,02/05/2024
RENNES,35000.0,Appartement,30.0,145000.0,4833.333333333333,30/04/2024
RENNES,35000.0,Appartement,36.0,131500.0,3652.777777777778,30/04/2024
RENNES,35700.0,Appartement,28.0,113500.0,4053.5714285714284,07/05/2024
RENNES,35000.0,Appartement,34.0,178900.0,5261.764705882353,13/05/2024
RENNES,35000.0,Appartement,31.0,107265.0,3460.1612903225805,30/04/2024
RENNES,35000.0,Appartement,19.0,95000.0,5000.0,26/04/2024
RENNES,35200.0,Appartement,17.0,55000.0,3235.294117647059,19/04/2024
RENNES,35700.0,Appartement,34.0,155000.0,4558.823529411765,02/05/2024
RENNES,35000.0,Appartement,36.0,174210.0,4839.166666666667,02/05/2024
RENNES,35000.0,Appartement,42.0,195000.0,4642.857142857143,16/05/2024
RENNES,35700.0,Appartement,42.0,145000.0,3452.3809523809523,24/04/2024
RENNES,35000.0,Appartement,21.0,132500.0,6309.523809523809,29/04/2024
RENNES,35200.0,Appartement,26.0,89000.0,3423.076923076923,07/05/2024
RENNES,35000.0,Appartement,43.0,199400.0,4637.209302325581,07/05/2024
RENNES,35000.0,Appartement,32.0,110000.0,3437.5,26/04/2024
RENNES,35000.0,Appartement,9.0,41000.0,4555.555555555556,29/04/2024
RENNES,35000.0,Appartement,27.0,99175.0,3673.1481481481483,22/04/2024
RENNES,35000.0,Appartement,15.0,53000.0,3533.3333333333335,25/04/2024
RENNES,35000.0,Appartement,16.0,85100.0,5318.75,30/04/2024
RENNES,35700.0,Appartement,18.0,87000.0,4833.333333333333,03/05/2024
RENNES,35000.0,Appartement,38.0,145000.0,3815.7894736842104,25/04/2024
RENNES,35700.0,Appartement,43.0,139000.0,3232.5581395348836,03/05/2024
RENNES,35000.0,Appartement,23.0,102000.0,4434.782608695652,30/04/2024
RENNES,35000.0,Appartement,37.0,145000.0,3918.9189189189187,22/05/2024
RENNES,35000.0,Appartement,26.0,65000.0,2500.0,13/05/2024
RENNES,35000.0,Appartement,21.0,100500.0,4785.714285714285,10/05/2024
RENNES,35200.0,Appartement,41.0,98000.0,2390.243902439024,21/05/2024
RENNES,35700.0,Appartement,38.0,159000.0,4184.210526315789,15/05/2024
RENNES,35000.0,Appartement,43.0,115000.0,2674.4186046511627,03/05/2024
RENNES,35000.0,Appartement,22.0,105000.0,4772.727272727273,16/05/2024
RENNES,35000.0,Appartement,40.0,221550.0,5538.75,20/05/2024
RENNES,35000.0,Appartement,23.0,118000.0,5130.434782608696,17/04/2024
RENNES,35000.0,Appartement,17.0,95000.0,5588.235294117647,24/05/2024
RENNES,35000.0,Appartement,28.0,140000.0,5000.0,07/05/2024
RENNES,35700.0,Appartement,11.0,25000.0,2272.7272727272725,28/05/2024
RENNES,35000.0,Appartement,40.0,142400.0,3560.0,26/04/2024
RENNES,35000.0,Appartement,31.0,100000.0,3225.8064516129034,28/05/2024
RENNES,35000.0,Appartement,26.0,119500.0,4596.153846153846,13/05/2024
RENNES,35000.0,Appartement,41.0,150000.0,3658.5365853658536,03/05/2024
RENNES,35000.0,Appartement,21.0,80000.0,3809.5238095238096,17/05/2024
RENNES,35000.0,Appartement,38.0,516960.0,13604.21052631579,15/05/2024
RENNES,35000.0,Appartement,38.0,516960.0,13604.21052631579,15/05/2024
RENNES,35000.0,Appartement,21.0,109000.0,5190.476190476191,03/05/2024
RENNES,35000.0,Appartement,31.0,137000.0,4419.354838709677,27/05/2024
RENNES,35700.0,Appartement,42.0,140000.0,3333.3333333333335,21/05/2024
RENNES,35000.0,Appartement,22.0,105000.0,4772.727272727273,28/05/2024
RENNES,35000.0,Appartement,35.0,130000.0,3714.285714285714,23/05/2024
RENNES,35000.0,Appartement,43.0,280000.0,6511.627906976744,15/05/2024
RENNES,35200.0,Appartement,43.0,165000.0,3837.2093023255816,22/05/2024
RENNES,35700.0,Appartement,31.0,135000.0,4354.8387096774195,28/05/2024
RENNES,35000.0,Appartement,45.0,199900.0,4442.222222222223,17/05/2024
RENNES,35700.0,Appartement,39.0,150000.0,3846.153846153846,30/05/2024
RENNES,35000.0,Appartement,40.0,119733.0,2993.325,23/05/2024
RENNES,35700.0,Appartement,9.0,28000.0,3111.1111111111113,30/05/2024
RENNES,35000.0,Appartement,18.0,101000.0,5611.111111111111,22/05/2024
RENNES,35700.0,Appartement,28.0,110000.0,3928.5714285714284,29/05/2024
RENNES,35000.0,Appartement,37.0,135000.0,3648.6486486486488,29/05/2024
RENNES,35000.0,Appartement,37.0,133000.0,3594.5945945945946,29/05/2024
RENNES,35700.0,Appartement,32.0,114000.0,3562.5,17/05/2024
RENNES,35200.0,Appartement,23.0,84000.0,3652.1739130434785,03/06/2024
RENNES,35000.0,Appartement,29.0,114500.0,3948.2758620689656,28/05/2024
RENNES,35000.0,Appartement,19.0,98660.0,5192.631578947368,31/05/2024
RENNES,35700.0,Appartement,20.0,69150.0,3457.5,31/05/2024
RENNES,35000.0,Appartement,25.0,117000.0,4680.0,15/05/2024
RENNES,35000.0,Appartement,32.0,130000.0,4062.5,30/05/2024
RENNES,35000.0,Appartement,35.0,340100.0,9717.142857142857,06/05/2024
RENNES,35000.0,Appartement,31.0,138500.0,4467.741935483871,04/06/2024
RENNES,35000.0,Appartement,34.0,100000.0,2941.176470588235,03/06/2024
RENNES,35000.0,Appartement,16.0,70000.0,4375.0,27/05/2024
RENNES,35000.0,Appartement,41.0,165000.0,4024.390243902439,21/05/2024
RENNES,35000.0,Appartement,43.0,180000.0,4186.046511627907,31/05/2024
RENNES,35000.0,Appartement,43.0,170000.0,3953.4883720930234,04/06/2024
RENNES,35000.0,Appartement,27.0,130000.0,4814.814814814815,24/05/2024
RENNES,35000.0,Appartement,44.0,140000.0,3181.818181818182,29/05/2024
RENNES,35200.0,Appartement,10.0,102800.0,10280.0,17/05/2024
RENNES,35200.0,Appartement,26.0,102800.0,3953.846153846154,17/05/2024
RENNES,35000.0,Appartement,19.0,64000.0,3368.4210526315787,24/05/2024
RENNES,35000.0,Appartement,14.0,33000.0,2357.1428571428573,23/05/2024
RENNES,35000.0,Appartement,26.0,105000.0,4038.4615384615386,03/06/2024
RENNES,35000.0,Appartement,44.0,177000.0,4022.7272727272725,04/06/2024
RENNES,35000.0,Appartement,35.0,150000.0,4285.714285714285,23/05/2024
RENNES,35000.0,Appartement,31.0,122500.0,3951.6129032258063,29/05/2024
RENNES,35000.0,Appartement,43.0,130000.0,3023.2558139534885,17/05/2024
RENNES,35000.0,Appartement,34.0,118000.0,3470.5882352941176,17/05/2024
