Observatory;Data_year;agglomeration;Zone_calcul;Zone_complementaire;Type_habitat;epoque_construction_local;epoque_construction_homogene;anciennete_locataire_local;anciennete_locataire_homogene;nombre_pieces_local;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B8300;2024;L8300;;L8300.2;;4. Entre 1991-2005;;;;Ensemble 3P;;10,1;11,8;13,3;14,6;15,9;13,1;690;790;845;940;1200;893;68;470;1739;Estimation directe
B8300;2024;L8300;;L8300.2;;4. Entre 1991-2005;;;;Ensemble 4P et plus;;8,5;10,8;12,2;14,5;15,7;12,2;764;1000;1156;1300;1490;1173;96;270;1306;Estimation directe
B8300;2024;L8300;;L8300.2;;4. Entre 1991-2005;;1. Moins de 1 an;;;;11,0;12,2;14,5;16,9;18,9;13,9;496;610;757;925;1200;813;58;426;;Estimation directe
B8300;2024;L8300;;L8300.2;;4. Entre 1991-2005;;2. 1 an et plus;;;;10,0;12,0;13,5;15,0;17,2;13,0;543;650;800;1008;1300;860;66;983;;Estimation directe
B8300;2024;L8300;;L8300.2;;5. Après 2005;;;;;;11,3;12,5;14,0;16,1;17,8;13,9;532;641;734;952;1200;819;59;1632;7686;Estimation directe
B8300;2024;L8300;;L8300.2;;5. Après 2005;;;;Ensemble 1P;;13,4;14,8;16,3;18,7;19,0;16,4;368;399;460;542;590;468;28;147;548;Estimation directe
B8300;2024;L8300;;L8300.2;;5. Après 2005;;;;Ensemble 2P;;12,3;13,5;14,9;16,7;17,8;14,9;525;611;650;700;760;652;44;754;2968;Estimation directe
B8300;2024;L8300;;L8300.2;;5. Après 2005;;;;Ensemble 3P;;10,8;12,2;13,8;15,0;16,9;13,6;657;750;860;983;1100;878;65;596;2789;Estimation directe
B8300;2024;L8300;;L8300.2;;5. Après 2005;;;;Ensemble 4P et plus;;10,3;12,0;12,6;13,7;16,5;12,8;950;1000;1150;1445;1736;1226;96;135;1381;Estimation directe
B8300;2024;L8300;;L8300.2;;5. Après 2005;;1. Moins de 1 an;;;;12,3;13,5;14,9;16,7;18,2;14,9;528;642;710;859;1100;773;52;488;;Estimation directe
B8300;2024;L8300;;L8300.2;;5. Après 2005;;2. 1 an et plus;;;;10,9;12,3;13,8;15,5;17,6;13,5;534;640;775;979;1250;838;62;1144;;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;;;;;;;8,9;10,5;12,5;15,0;17,7;12,6;630;825;1100;1288;1500;1100;87;721;9275;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;;;;;;Maison 1-3P;8,8;10,0;12,9;17,1;18,3;13,0;520;650;825;1069;1277;881;68;225;4241;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;;;;;;Maison 4P+;9,2;10,6;12,4;14,3;16,5;12,5;840;1042;1200;1428;1646;1243;100;496;5034;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;;;;;Maison;;8,9;10,5;12,5;15,0;17,7;12,6;630;825;1100;1288;1500;1100;87;721;9275;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;;;;1. Moins de 1 an;;;10,8;11,8;14,3;17,7;18,9;14,0;930;1100;1275;1500;1941;1328;95;183;;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;;;;1. Moins de 1 an;;Maison 1-3P;9,9;13,8;17,9;18,3;18,6;15,9;724;850;1100;1138;1275;1030;65;51;;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;;;;1. Moins de 1 an;;Maison 4P+;10,8;11,6;14,0;16,4;18,9;13,6;1100;1200;1400;1519;2000;1443;106;132;;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;;;;2. 1 an et plus;;;8,9;10,3;12,4;14,5;17,3;12,4;600;800;1069;1270;1480;1064;86;538;;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;;;;2. 1 an et plus;;Maison 1-3P;8,7;10,0;12,5;16,5;17,9;12,8;520;650;807;1063;1280;866;68;174;;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;;;;2. 1 an et plus;;Maison 4P+;9,0;10,6;12,4;13,8;16,0;12,2;800;1001;1200;1397;1548;1204;99;364;;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;;;1. Moins de 1 an;;;;10,8;11,8;14,3;17,7;18,9;14,0;930;1100;1275;1500;1941;1328;95;183;;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;;;1. Moins de 1 an;;Maison;;10,8;11,8;14,3;17,7;18,9;14,0;930;1100;1275;1500;1941;1328;95;183;;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;;;2. 1 an et plus;;;;8,9;10,3;12,4;14,5;17,3;12,4;600;800;1069;1270;1480;1064;86;538;;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;;;2. 1 an et plus;;Maison;;8,9;10,3;12,4;14,5;17,3;12,4;600;800;1069;1270;1480;1064;86;538;;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;;1. Avant 1946;;;;;8,1;9,8;11,3;14,1;17,2;11,8;500;680;825;1146;1480;926;78;240;1606;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;;1. Avant 1946;;;;Maison 1-3P;8,7;9,8;10,7;13,8;17,3;11,5;500;520;750;850;926;730;63;97;978;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;;1. Avant 1946;;;;Maison 4P+;7,9;9,4;12,4;14,3;17,2;12,1;700;850;1196;1459;1535;1198;99;143;628;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;;1. Avant 1946;;1. Moins de 1 an;;;9,9;10,9;14,0;14,9;17,9;13,4;750;984;1400;1500;1517;1256;93;67;;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;;1. Avant 1946;;2. 1 an et plus;;;8,1;9,3;11,3;13,3;16,7;11,4;500;600;800;1001;1351;866;76;173;;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;;2. Entre 1946-1970;;;;;8,7;9,1;14,0;17,1;18,9;13,1;600;630;960;1275;1449;1013;77;134;2280;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;;2. Entre 1946-1970;;;;Maison 1-3P;8,7;10,5;14,0;17,2;20,2;13,2;600;626;800;900;1275;820;62;59;1237;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;;2. Entre 1946-1970;;;;Maison 4P+;6,8;9,1;13,5;17,1;18,9;13,0;540;1000;1242;1400;1592;1240;95;75;1043;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;;2. Entre 1946-1970;;1. Moins de 1 an;;;;;;;;;;;;;;;;36;;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;;2. Entre 1946-1970;;2. 1 an et plus;;;8,7;9,1;12,8;15,1;20,1;12,3;600;630;807;1200;1358;927;75;98;;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;;3. Entre 1971-1990;;;;;9,3;10,6;12,3;14,0;16,6;12,3;702;934;1110;1247;1464;1132;92;150;2837;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;;3. Entre 1971-1990;;;;Maison 1-3P;;;;;;;;;;;;;;39;;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;;3. Entre 1971-1990;;;;Maison 4P+;9,3;10,6;12,3;13,6;14,7;12,1;850;1042;1200;1278;1660;1211;100;111;1714;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;;3. Entre 1971-1990;;1. Moins de 1 an;;;;;;;;;;;;;;;;32;;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;;3. Entre 1971-1990;;2. 1 an et plus;;;9,3;10,6;12,3;14,0;16,5;12,3;654;934;1100;1200;1397;1096;89;118;;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;;4. Entre 1991-2005;;;;;9,0;11,0;13,2;15,0;16,7;12,8;807;1017;1270;1400;1500;1216;95;149;1363;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;;4. Entre 1991-2005;;;;Maison 1-3P;;;;;;;;;;;;;;19;;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;;4. Entre 1991-2005;;;;Maison 4P+;8,5;11,0;12,5;14,2;15,8;12,5;847;1100;1270;1345;1490;1239;99;130;813;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;;4. Entre 1991-2005;;1. Moins de 1 an;;;;;;;;;;;;;;;;33;;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;;4. Entre 1991-2005;;2. 1 an et plus;;;8,9;11,0;13,2;15,0;15,9;12,7;807;1017;1270;1401;1500;1209;95;116;;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;;5. Après 2005;;;;;;;;;;;;;;;;;;48;;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;;5. Après 2005;;;;Maison 1-3P;;;;;;;;;;;;;;11;;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;;5. Après 2005;;;;Maison 4P+;;;;;;;;;;;;;;37;;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;;5. Après 2005;;1. Moins de 1 an;;;;;;;;;;;;;;;;15;;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;;5. Après 2005;;2. 1 an et plus;;;;;;;;;;;;;;;;33;;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;1. Avant 1946;;;;;;8,1;9,8;11,3;14,1;17,2;11,8;500;680;825;1146;1480;926;78;240;1606;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;1. Avant 1946;;;;Maison;;8,1;9,8;11,3;14,1;17,2;11,8;500;680;825;1146;1480;926;78;240;1606;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;1. Avant 1946;;1. Moins de 1 an;;;;9,9;10,9;14,0;14,9;17,9;13,4;750;984;1400;1500;1517;1256;93;67;;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;1. Avant 1946;;2. 1 an et plus;;;;8,1;9,3;11,3;13,3;16,7;11,4;500;600;800;1001;1351;866;76;173;;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;2. Entre 1946-1970;;;;;;8,7;9,1;14,0;17,1;18,9;13,1;600;630;960;1275;1449;1013;77;134;2280;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;2. Entre 1946-1970;;;;Maison;;8,7;9,1;14,0;17,1;18,9;13,1;600;630;960;1275;1449;1013;77;134;2280;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;2. Entre 1946-1970;;1. Moins de 1 an;;;;;;;;;;;;;;;;;36;;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;2. Entre 1946-1970;;2. 1 an et plus;;;;8,7;9,1;12,8;15,1;20,1;12,3;600;630;807;1200;1358;927;75;98;;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;3. Entre 1971-1990;;;;;;9,3;10,6;12,3;14,0;16,6;12,3;702;934;1110;1247;1464;1132;92;150;2837;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;3. Entre 1971-1990;;;;Maison;;9,3;10,6;12,3;14,0;16,6;12,3;702;934;1110;1247;1464;1132;92;150;2837;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;3. Entre 1971-1990;;1. Moins de 1 an;;;;;;;;;;;;;;;;;32;;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;3. Entre 1971-1990;;2. 1 an et plus;;;;9,3;10,6;12,3;14,0;16,5;12,3;654;934;1100;1200;1397;1096;89;118;;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;4. Entre 1991-2005;;;;;;9,0;11,0;13,2;15,0;16,7;12,8;807;1017;1270;1400;1500;1216;95;149;1363;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;4. Entre 1991-2005;;;;Maison;;9,0;11,0;13,2;15,0;16,7;12,8;807;1017;1270;1400;1500;1216;95;149;1363;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;4. Entre 1991-2005;;1. Moins de 1 an;;;;;;;;;;;;;;;;;33;;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;4. Entre 1991-2005;;2. 1 an et plus;;;;8,9;11,0;13,2;15,0;15,9;12,7;807;1017;1270;1401;1500;1209;95;116;;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;5. Après 2005;;;;;;;;;;;;;;;;;;;48;;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;5. Après 2005;;;;Maison;;;;;;;;;;;;;;;48;;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;5. Après 2005;;1. Moins de 1 an;;;;;;;;;;;;;;;;;15;;Estimation directe
B8300;2024;L8300;;L8300.2;Maison;5. Après 2005;;2. 1 an et plus;;;;;;;;;;;;;;;;;33;;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;;;;;;9,7;11,4;13,3;15,5;18,0;12,8;478;569;691;830;978;714;56;7993;35626;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;;;;;Appart 1P;12,8;14,4;16,9;19,1;23,0;16,7;364;415;467;518;561;459;28;1133;4497;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;;;;;Appart 2P;11,4;12,7;14,4;16,5;18,4;14,3;490;550;631;690;750;625;44;3035;12988;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;;;;;Appart 3P;9,5;10,9;12,3;13,9;15,2;12,3;600;700;796;869;988;795;65;2833;12908;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;;;;;Appart 4P+;8,2;9,6;10,7;12,5;13,7;10,8;697;800;945;1072;1200;952;88;992;5234;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;;;;Appart 1P;;12,8;14,4;16,9;19,1;23,0;16,7;364;415;467;518;561;459;28;1133;4497;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;;;;Appart 2P;;11,4;12,7;14,4;16,5;18,4;14,3;490;550;631;690;750;625;44;3035;12988;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;;;;Appart 3P;;9,5;10,9;12,3;13,9;15,2;12,3;600;700;796;869;988;795;65;2833;12908;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;;;;Appart 4P et plus;;8,2;9,6;10,7;12,5;13,7;10,8;697;800;945;1072;1200;952;88;992;5234;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;;;1. Moins de 1 an;;;10,6;12,2;14,0;16,7;18,9;13,7;485;595;710;836;1017;738;54;2258;;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;;;1. Moins de 1 an;;Appart 1P;13,4;15,3;17,9;20,6;23,5;17,3;385;429;470;500;569;470;27;353;;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;;;1. Moins de 1 an;;Appart 2P;12,2;13,1;15,0;17,2;18,5;15,0;525;598;665;720;791;661;44;907;;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;;;1. Moins de 1 an;;Appart 3P;10,3;11,7;13,1;14,7;15,6;13,1;644;750;820;916;1100;855;65;755;;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;;;1. Moins de 1 an;;Appart 4P+;8,1;10,1;10,9;12,7;15,5;11,3;740;860;918;1145;1470;1017;90;243;;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;;;2. 1 an et plus;;;9,4;11,1;13,0;15,1;17,6;12,5;472;560;681;830;958;705;56;5735;;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;;;2. 1 an et plus;;Appart 1P;12,7;14,1;16,5;18,7;22,1;16,4;350;405;464;520;557;455;28;780;;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;;;2. 1 an et plus;;Appart 2P;10,9;12,5;14,1;16,0;18,4;14,0;480;530;621;669;735;608;43;2128;;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;;;2. 1 an et plus;;Appart 3P;9,3;10,8;12,2;13,6;15,1;12,1;600;684;780;860;940;777;64;2078;;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;;;2. 1 an et plus;;Appart 4P+;8,2;9,4;10,7;12,5;13,5;10,7;680;800;947;1033;1154;935;87;749;;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;;1. Moins de 1 an;;;;10,6;12,2;14,0;16,7;18,9;13,7;485;595;710;836;1017;738;54;2258;;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;;1. Moins de 1 an;;Appart 1P;;13,4;15,3;17,9;20,6;23,5;17,3;385;429;470;500;569;470;27;353;;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;;1. Moins de 1 an;;Appart 2P;;12,2;13,1;15,0;17,2;18,5;15,0;525;598;665;720;791;661;44;907;;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;;1. Moins de 1 an;;Appart 3P;;10,3;11,7;13,1;14,7;15,6;13,1;644;750;820;916;1100;855;65;755;;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;;1. Moins de 1 an;;Appart 4P et plus;;8,1;10,1;10,9;12,7;15,5;11,3;740;860;918;1145;1470;1017;90;243;;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;;2. 1 an et plus;;;;9,4;11,1;13,0;15,1;17,6;12,5;472;560;681;830;958;705;56;5735;;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;;2. 1 an et plus;;Appart 1P;;12,7;14,1;16,5;18,7;22,1;16,4;350;405;464;520;557;455;28;780;;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;;2. 1 an et plus;;Appart 2P;;10,9;12,5;14,1;16,0;18,4;14,0;480;530;621;669;735;608;43;2128;;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;;2. 1 an et plus;;Appart 3P;;9,3;10,8;12,2;13,6;15,1;12,1;600;684;780;860;940;777;64;2078;;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;;2. 1 an et plus;;Appart 4P et plus;;8,2;9,4;10,7;12,5;13,5;10,7;680;800;947;1033;1154;935;87;749;;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;1. Avant 1946;;;;;9,0;10,7;12,5;15,0;17,2;12,2;420;500;625;770;899;649;53;2179;5905;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;1. Avant 1946;;;;Appart 1P;11,9;14,0;15,8;18,4;23,0;15,9;325;385;444;500;540;434;27;331;1071;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;1. Avant 1946;;;;Appart 2P;9,7;11,5;13,2;15,6;17,6;13,1;440;498;560;642;713;568;43;779;2593;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;1. Avant 1946;;;;Appart 3P;8,9;10,3;11,8;13,2;15,0;11,7;560;650;750;815;913;749;64;778;1684;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;1. Avant 1946;;;;Appart 4P+;7,8;9,0;10,2;11,5;14,1;10,4;651;780;886;1000;1118;902;87;291;558;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;1. Avant 1946;;1. Moins de 1 an;;;9,6;11,2;13,0;16,5;19,2;13,0;445;530;621;765;887;658;51;563;;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;1. Avant 1946;;2. 1 an et plus;;;8,8;10,6;12,5;14,9;16,8;12,0;420;500;626;772;900;646;54;1616;;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;2. Entre 1946-1970;;;;;9,3;10,5;12,4;14,5;17,9;12,1;480;540;700;831;998;714;59;1471;8973;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;2. Entre 1946-1970;;;;Appart 1P;10,8;14,6;18,1;19,4;23,1;16,5;350;418;476;497;554;451;27;230;800;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;2. Entre 1946-1970;;;;Appart 2P;9,2;12,1;13,7;15,3;18,4;13,5;473;500;568;677;752;591;44;429;2588;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;2. Entre 1946-1970;;;;Appart 3P;9,3;10,6;11,9;13,2;14,5;11,8;556;650;750;843;910;752;64;548;3871;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;2. Entre 1946-1970;;;;Appart 4P+;8,8;9,6;10,8;12,5;13,6;10,9;691;800;885;1050;1266;944;87;264;1713;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;2. Entre 1946-1970;;1. Moins de 1 an;;;10,2;11,7;13,4;16,3;18,5;13,3;470;535;707;835;1087;743;56;432;;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;2. Entre 1946-1970;;2. 1 an et plus;;;8,9;10,4;12,1;14,0;17,0;11,7;480;540;696;830;950;704;60;1039;;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;3. Entre 1971-1990;;;;;9,8;11,3;13,1;15,9;18,8;12,7;497;600;716;840;991;727;57;1499;10517;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;3. Entre 1971-1990;;;;Appart 1P;13,5;14,4;17,1;20,1;23,5;17,2;380;445;480;520;585;477;28;302;1742;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;3. Entre 1971-1990;;;;Appart 2P;11,5;13,2;14,8;17,8;18,9;14,9;540;590;652;713;789;654;44;532;3396;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;3. Entre 1971-1990;;;;Appart 3P;9,6;10,9;12,0;13,3;15,0;12,1;620;720;787;850;991;797;66;466;3455;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;3. Entre 1971-1990;;;;Appart 4P+;8,2;9,3;10,6;11,6;13,0;10,5;700;820;900;1005;1150;931;89;199;1924;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;3. Entre 1971-1990;;1. Moins de 1 an;;;10,6;12,1;13,3;17,2;20,5;13,4;560;665;770;870;1040;790;59;397;;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;3. Entre 1971-1990;;2. 1 an et plus;;;9,6;11,0;12,9;15,6;18,5;12,5;490;570;676;815;952;706;57;1102;;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;4. Entre 1991-2005;;;;;10,9;12,4;14,0;15,7;18,5;13,5;500;600;714;850;1000;742;55;1260;3733;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;4. Entre 1991-2005;;;;Appart 1P;14,3;15,7;17,2;19,1;23,7;17,5;423;429;466;505;535;468;27;123;346;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;4. Entre 1991-2005;;;;Appart 2P;12,2;13,1;14,8;16,5;18,5;14,7;528;585;650;689;750;646;44;542;1529;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;4. Entre 1991-2005;;;;Appart 3P;10,6;11,8;13,1;14,2;15,0;12,8;661;790;830;920;1008;839;65;455;1366;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;4. Entre 1991-2005;;;;Appart 4P+;7,8;9,9;11,4;14,5;15,5;11,5;741;870;1000;1128;1470;1036;90;140;493;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;4. Entre 1991-2005;;1. Moins de 1 an;;;11,2;12,3;14,8;17,1;19,1;14,0;480;580;710;835;934;733;52;393;;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;4. Entre 1991-2005;;2. 1 an et plus;;;10,7;12,4;13,7;15,0;17,3;13,3;506;612;724;850;1000;746;56;867;;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;5. Après 2005;;;;;11,1;12,5;14,0;15,9;17,5;13,8;520;625;700;860;1008;744;54;1584;6498;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;5. Après 2005;;;;Appart 1P;13,4;14,8;16,3;18,7;19,0;16,4;368;399;460;542;590;468;28;147;537;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;5. Après 2005;;;;Appart 2P;12,3;13,5;14,9;16,7;17,8;14,9;525;611;650;700;760;652;44;753;2883;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;5. Après 2005;;;;Appart 3P;10,8;11,6;13,6;14,8;15,5;13,2;650;730;842;919;1055;841;64;586;2532;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;5. Après 2005;;;;Appart 4P+;9,8;10,7;12,6;12,8;13,3;11,9;822;950;1032;1109;1200;1031;87;98;546;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;5. Après 2005;;1. Moins de 1 an;;;12,3;13,5;14,9;16,6;17,8;14,7;525;640;700;826;1012;742;50;473;;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;;5. Après 2005;;2. 1 an et plus;;;10,8;12,3;13,8;15,5;17,2;13,4;518;620;700;881;1000;744;56;1111;;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;1. Avant 1946;;;;;;9,0;10,7;12,5;15,0;17,2;12,2;420;500;625;770;899;649;53;2179;5905;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;1. Avant 1946;;;;Appart 1P;;11,9;14,0;15,8;18,4;23,0;15,9;325;385;444;500;540;434;27;331;1071;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;1. Avant 1946;;;;Appart 2P;;9,7;11,5;13,2;15,6;17,6;13,1;440;498;560;642;713;568;43;779;2593;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;1. Avant 1946;;;;Appart 3P;;8,9;10,3;11,8;13,2;15,0;11,7;560;650;750;815;913;749;64;778;1684;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;1. Avant 1946;;;;Appart 4P et plus;;7,8;9,0;10,2;11,5;14,1;10,4;651;780;886;1000;1118;902;87;291;558;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;1. Avant 1946;;1. Moins de 1 an;;;;9,6;11,2;13,0;16,5;19,2;13,0;445;530;621;765;887;658;51;563;;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;1. Avant 1946;;2. 1 an et plus;;;;8,8;10,6;12,5;14,9;16,8;12,0;420;500;626;772;900;646;54;1616;;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;2. Entre 1946-1970;;;;;;9,3;10,5;12,4;14,5;17,9;12,1;480;540;700;831;998;714;59;1471;8973;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;2. Entre 1946-1970;;;;Appart 1P;;10,8;14,6;18,1;19,4;23,1;16,5;350;418;476;497;554;451;27;230;800;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;2. Entre 1946-1970;;;;Appart 2P;;9,2;12,1;13,7;15,3;18,4;13,5;473;500;568;677;752;591;44;429;2588;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;2. Entre 1946-1970;;;;Appart 3P;;9,3;10,6;11,9;13,2;14,5;11,8;556;650;750;843;910;752;64;548;3871;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;2. Entre 1946-1970;;;;Appart 4P et plus;;8,8;9,6;10,8;12,5;13,6;10,9;691;800;885;1050;1266;944;87;264;1713;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;2. Entre 1946-1970;;1. Moins de 1 an;;;;10,2;11,7;13,4;16,3;18,5;13,3;470;535;707;835;1087;743;56;432;;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;2. Entre 1946-1970;;2. 1 an et plus;;;;8,9;10,4;12,1;14,0;17,0;11,7;480;540;696;830;950;704;60;1039;;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;3. Entre 1971-1990;;;;;;9,8;11,3;13,1;15,9;18,8;12,7;497;600;716;840;991;727;57;1499;10517;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;3. Entre 1971-1990;;;;Appart 1P;;13,5;14,4;17,1;20,1;23,5;17,2;380;445;480;520;585;477;28;302;1742;Estimation directe
B8300;2024;L8300;;L8300.2;Appartement;3. Entre 1971-1990;;;;Appart 2P;;11,5;13,2;14,8;17,8;18,9;14,9;540;590;652;713;789;654;44;532;3396;Estimation directe
